transformTime,features,fitTime,testCount,trainCount,f1,accuracy,weightedPrecision,weightedRecall,runId,dataset,algorithm,family,platformId,rmse,mse,mae,r2,silhouette
266.0,128.0,3326.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,9,,,,,0.4396565199477542
279.0,128.0,3514.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,9,,,,,0.4396565199477542
294.0,128.0,3222.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,9,,,,,0.4396565199477542
281.0,128.0,3320.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,6,,,,,0.4396565199477541
296.0,128.0,3429.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,6,,,,,0.4396565199477542
294.0,128.0,3364.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,6,,,,,0.4396565199477541
383.0,128.0,4874.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,8,,,,,0.43965651994775423
342.0,128.0,4875.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,8,,,,,0.43965651994775423
314.0,128.0,4607.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,8,,,,,0.4396565199477542
322.0,128.0,3393.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,10,,,,,0.4396565199477542
285.0,128.0,3235.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,10,,,,,0.4396565199477542
315.0,128.0,3260.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,10,,,,,0.43965651994775423
336.0,128.0,4395.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,7,,,,,0.4396565199477541
283.0,128.0,4242.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,7,,,,,0.43965651994775423
376.0,128.0,3979.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,7,,,,,0.43965651994775423
368.0,128.0,4616.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,12,,,,,0.43965651994775423
411.0,128.0,4753.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,12,,,,,0.4396565199477542
376.0,128.0,5548.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,12,,,,,0.43965651994775423
276.0,128.0,4344.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,3,,,,,0.43965651994775423
273.0,128.0,4570.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,3,,,,,0.4396565199477542
250.0,128.0,4253.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,3,,,,,0.4396565199477541
264.0,128.0,3315.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,2,,,,,0.5791559803026579
258.0,128.0,3316.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,2,,,,,0.5791559803026579
290.0,128.0,3308.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,2,,,,,0.5791559803026579
364.0,128.0,4346.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,11,,,,,0.43965651994775423
369.0,128.0,4580.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,11,,,,,0.43965651994775423
390.0,128.0,4227.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,11,,,,,0.4396565199477542
232.0,128.0,3255.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,5,,,,,0.5791559803026579
255.0,128.0,3227.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,5,,,,,0.5791559803026579
346.0,128.0,3092.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,5,,,,,0.5791559803026579
221.0,128.0,3558.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,1,,,,,0.5440329100735845
270.0,128.0,3643.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,1,,,,,0.5440329100735845
220.0,128.0,3610.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,1,,,,,0.5440329100735845
385.0,128.0,4656.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,4,,,,,0.43965651994775423
389.0,128.0,4667.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,4,,,,,0.4396565199477542
399.0,128.0,4592.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,4,,,,,0.43965651994775423
365.0,128.0,3351.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.1-maxIter-100,clustering,101,,,,,0.4396565199477542
299.0,128.0,3267.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.1-maxIter-100,clustering,101,,,,,0.4396565199477541
273.0,128.0,3310.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.1-maxIter-100,clustering,101,,,,,0.4396565199477542
245.0,128.0,3078.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,9,,,,,0.432239473842666
345.0,128.0,3461.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,9,,,,,0.432239473842666
310.0,128.0,3255.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,9,,,,,0.432239473842666
279.0,128.0,3058.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,6,,,,,0.432239473842666
282.0,128.0,3281.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,6,,,,,0.432239473842666
301.0,128.0,3082.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,6,,,,,0.432239473842666
281.0,128.0,4427.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,8,,,,,0.432239473842666
310.0,128.0,4110.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,8,,,,,0.432239473842666
290.0,128.0,4741.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,8,,,,,0.432239473842666
288.0,128.0,3340.0,13891.0,13891.0,,,,,0,DGS,KM-tol-0.0001-maxIter-10,clustering,10,,,,,0.432239473842666
275.0,128.0,3301.0,13891.0,13891.0,,,,,1,DGS,KM-tol-0.0001-maxIter-10,clustering,10,,,,,0.432239473842666
267.0,128.0,3118.0,13891.0,13891.0,,,,,2,DGS,KM-tol-0.0001-maxIter-10,clustering,10,,,,,0.432239473842666
