transformTime,features,fitTime,testCount,trainCount,rmse,mse,mae,r2,runId,dataset,algorithm,family,platformId,f1,accuracy,weightedPrecision,weightedRecall,silhouette
11811.0,6400.0,67521.0,132.0,474.0,4.408636926018579,19.436079545454547,2.4829545454545454,0.8883020408163266,0,DDF,RFR-maxDepth-15,regression,0,,,,,
9841.0,6400.0,60390.0,132.0,474.0,4.408636926018579,19.436079545454547,2.4829545454545454,0.8883020408163266,1,DDF,RFR-maxDepth-15,regression,0,,,,,
9795.0,6400.0,60818.0,132.0,474.0,4.408636926018579,19.436079545454547,2.4829545454545454,0.8883020408163266,2,DDF,RFR-maxDepth-15,regression,0,,,,,
11624.0,6400.0,57132.0,132.0,474.0,5.0235242066248125,25.23579545454545,2.647727272727273,0.8549714285714286,0,DDF,RFR-maxBins-4,regression,0,,,,,
12554.0,6400.0,58375.0,132.0,474.0,5.0235242066248125,25.23579545454545,2.647727272727273,0.8549714285714286,1,DDF,RFR-maxBins-4,regression,0,,,,,
9747.0,6400.0,50947.0,132.0,474.0,5.0235242066248125,25.23579545454545,2.647727272727273,0.8549714285714286,2,DDF,RFR-maxBins-4,regression,0,,,,,
11475.0,6400.0,62476.0,132.0,474.0,5.526794237662059,30.54545454545455,2.8409090909090917,0.8244571428571428,0,DDF,RFR-numTrees-10,regression,0,,,,,
9779.0,6400.0,56329.0,132.0,474.0,5.526794237662059,30.54545454545455,2.8409090909090917,0.8244571428571428,1,DDF,RFR-numTrees-10,regression,0,,,,,
11975.0,6400.0,62691.0,132.0,474.0,5.526794237662059,30.54545454545455,2.8409090909090917,0.8244571428571428,2,DDF,RFR-numTrees-10,regression,0,,,,,
11140.0,6400.0,61331.0,132.0,474.0,4.691778475819712,22.012785266165146,2.7047077127690184,0.8734938707968958,0,DDF,RFR-maxBins-16,regression,0,,,,,
11977.0,6400.0,61403.0,132.0,474.0,4.691778475819712,22.012785266165146,2.7047077127690184,0.8734938707968958,1,DDF,RFR-maxBins-16,regression,0,,,,,
9780.0,6400.0,55042.0,132.0,474.0,4.691778475819712,22.012785266165146,2.7047077127690184,0.8734938707968958,2,DDF,RFR-maxBins-16,regression,0,,,,,
9689.0,6400.0,60270.0,132.0,474.0,4.428478326153615,19.61142028521233,2.50389483658066,0.8872943683200858,0,DDF,RFR-maxBins-32,regression,0,,,,,
11035.0,6400.0,64061.0,132.0,474.0,4.428478326153616,19.61142028521233,2.50389483658066,0.8872943683200858,1,DDF,RFR-maxBins-32,regression,0,,,,,
10018.0,6400.0,60210.0,132.0,474.0,4.428478326153616,19.61142028521233,2.50389483658066,0.8872943683200858,2,DDF,RFR-maxBins-32,regression,0,,,,,
11694.0,6400.0,72619.0,132.0,474.0,5.1850590211699386,26.88483705301576,2.682168622736856,0.8454944874667503,0,DDF,RFR-maxBins-48,regression,0,,,,,
11277.0,6400.0,74595.0,132.0,474.0,5.1850590211699386,26.88483705301576,2.682168622736856,0.8454944874667503,1,DDF,RFR-maxBins-48,regression,0,,,,,
10987.0,6400.0,71986.0,132.0,474.0,5.1850590211699386,26.88483705301576,2.682168622736856,0.8454944874667503,2,DDF,RFR-maxBins-48,regression,0,,,,,
9661.0,6400.0,94229.0,132.0,474.0,4.9495415284237225,24.49796134159104,2.5573847371947798,0.8592117160450605,0,DDF,RFR-numTrees-100,regression,0,,,,,
12160.0,6400.0,103831.0,132.0,474.0,4.9495415284237225,24.49796134159104,2.55738473719478,0.8592117160450605,1,DDF,RFR-numTrees-100,regression,0,,,,,
9835.0,6400.0,93862.0,132.0,474.0,4.9495415284237225,24.49796134159104,2.5573847371947798,0.8592117160450605,2,DDF,RFR-numTrees-100,regression,0,,,,,
11087.0,6400.0,56887.0,132.0,474.0,4.954240574861237,24.544499673601397,2.86315194067178,0.8589442631002826,0,DDF,RFR-maxDepth-5,regression,0,,,,,
12034.0,6400.0,60297.0,132.0,474.0,4.954240574861237,24.544499673601397,2.86315194067178,0.8589442631002826,1,DDF,RFR-maxDepth-5,regression,0,,,,,
9763.0,6400.0,53439.0,132.0,474.0,4.954240574861237,24.544499673601397,2.86315194067178,0.8589442631002826,2,DDF,RFR-maxDepth-5,regression,0,,,,,
11110.0,6400.0,64502.0,132.0,474.0,4.428478326153616,19.61142028521233,2.50389483658066,0.8872943683200859,0,DDF,RFR-maxDepth-10,regression,0,,,,,
9930.0,6400.0,60412.0,132.0,474.0,4.428478326153615,19.611420285212333,2.50389483658066,0.8872943683200859,1,DDF,RFR-maxDepth-10,regression,0,,,,,
11995.0,6400.0,67215.0,132.0,474.0,4.428478326153615,19.611420285212333,2.50389483658066,0.8872943683200859,2,DDF,RFR-maxDepth-10,regression,0,,,,,
12238.0,6400.0,123310.0,132.0,474.0,5.0498891793320535,25.50138072353496,2.5478164926279123,0.8534451262908684,0,DDF,RFR-numTrees-150,regression,0,,,,,
12149.0,6400.0,127598.0,132.0,474.0,5.0498891793320535,25.50138072353496,2.5478164926279128,0.8534451262908684,1,DDF,RFR-numTrees-150,regression,0,,,,,
9518.0,6400.0,114976.0,132.0,474.0,5.0498891793320535,25.50138072353496,2.547816492627913,0.8534451262908684,2,DDF,RFR-numTrees-150,regression,0,,,,,
9576.0,6400.0,72585.0,132.0,474.0,5.261445935206675,27.68281332910285,2.6996895543746264,0.8409085666637681,0,DDF,RFR-numTrees-50,regression,0,,,,,
9577.0,6400.0,72313.0,132.0,474.0,5.261445935206675,27.68281332910285,2.6996895543746264,0.8409085666637681,1,DDF,RFR-numTrees-50,regression,0,,,,,
