transformTime,features,fitTime,testCount,trainCount,weightedPrecision,accuracy,weightedRecall,f1,algorithm,dataset,family,platformId,runId,mse,rmse,r2,mae,silhouette
7323.0,27.0,35689.0,2197869.0,8802130.0,0.7031662665497866,0.7033471967619545,0.7033471967619545,0.7032319182878649,DT,DHG,classification,0,2,,,,,
7771.0,27.0,35872.0,2197869.0,8802130.0,0.7031662665497866,0.7033471967619545,0.7033471967619545,0.7032319182878649,DT,DHG,classification,0,1,,,,,
7540.0,27.0,35673.0,2197869.0,8802130.0,0.7031662665497866,0.7033471967619545,0.7033471967619545,0.7032319182878649,DT,DHG,classification,0,0,,,,,
8216.0,27.0,41496.0,2198012.0,8801987.0,0.7031026881995485,0.7031058065197097,0.7031058065197096,0.7031042419356706,DT,DHG,classification,1,2,,,,,
8583.0,27.0,40808.0,2198012.0,8801987.0,0.7031026881995485,0.7031058065197097,0.7031058065197096,0.7031042419356706,DT,DHG,classification,1,1,,,,,
8393.0,27.0,41267.0,2198012.0,8801987.0,0.7031026881995485,0.7031058065197097,0.7031058065197096,0.7031042419356706,DT,DHG,classification,1,0,,,,,
7731.0,27.0,36193.0,2199001.0,8800998.0,0.7022375354506651,0.7024853558502248,0.7024853558502246,0.7023106180729746,DT,DHG,classification,2,0,,,,,
7470.0,27.0,35649.0,2199001.0,8800998.0,0.7022380009498224,0.702485810602178,0.702485810602178,0.7023110836080066,DT,DHG,classification,2,2,,,,,
7471.0,27.0,36042.0,2199001.0,8800998.0,0.7022375354506651,0.7024853558502248,0.7024853558502246,0.7023106180729746,DT,DHG,classification,2,1,,,,,
7420.0,27.0,36701.0,2199737.0,8800262.0,0.7029818505962617,0.7030881419006001,0.7030881419005999,0.7030279953965339,DT,DHG,classification,3,0,,,,,
7393.0,27.0,35828.0,2199737.0,8800262.0,0.7029818505962617,0.7030881419006001,0.7030881419005999,0.7030279953965339,DT,DHG,classification,3,2,,,,,
7258.0,27.0,35765.0,2199737.0,8800262.0,0.7029818505962617,0.7030881419006001,0.7030881419005999,0.7030279953965339,DT,DHG,classification,3,1,,,,,
9241.0,27.0,46348.0,2197354.0,8802645.0,0.7028191535182561,0.7029877752970163,0.7029877752970164,0.7028829701789745,DT,DHG,classification,4,1,,,,,
9196.0,27.0,46040.0,2197354.0,8802645.0,0.7028191535182561,0.7029877752970163,0.7029877752970164,0.7028829701789745,DT,DHG,classification,4,0,,,,,
9355.0,27.0,45721.0,2197354.0,8802645.0,0.7028191535182561,0.7029877752970163,0.7029877752970164,0.7028829701789745,DT,DHG,classification,4,2,,,,,
8308.0,27.0,39971.0,2198012.0,8801987.0,0.7031031592859311,0.7031062614762795,0.7031062614762795,0.7031047050132049,DT,DHG,classification,5,2,,,,,
8318.0,27.0,40271.0,2198012.0,8801987.0,0.7031026881995485,0.7031058065197097,0.7031058065197096,0.7031042419356706,DT,DHG,classification,5,1,,,,,
8007.0,27.0,39814.0,2198012.0,8801987.0,0.7031026881995485,0.7031058065197097,0.7031058065197096,0.7031042419356706,DT,DHG,classification,5,0,,,,,
7881.0,27.0,37099.0,2197203.0,8802796.0,0.7026454879197841,0.7028108008226823,0.7028108008226823,0.7027088648734643,DT,DHG,classification,6,1,,,,,
7916.0,27.0,36622.0,2197203.0,8802796.0,0.7026454879197841,0.7028108008226823,0.7028108008226823,0.7027088648734643,DT,DHG,classification,6,0,,,,,
7857.0,27.0,37151.0,2197203.0,8802796.0,0.7026454879197841,0.7028108008226823,0.7028108008226823,0.7027088648734643,DT,DHG,classification,6,2,,,,,
7549.0,27.0,35431.0,2197869.0,8802130.0,0.7031662665497866,0.7033471967619545,0.7033471967619545,0.7032319182878649,DT,DHG,classification,7,1,,,,,
7727.0,27.0,35728.0,2197869.0,8802130.0,0.7031662665497866,0.7033471967619545,0.7033471967619545,0.7032319182878649,DT,DHG,classification,7,0,,,,,
7515.0,27.0,35332.0,2197869.0,8802130.0,0.7031662665497866,0.7033471967619545,0.7033471967619545,0.7032319182878649,DT,DHG,classification,7,2,,,,,
7610.0,27.0,35279.0,2198222.0,8801777.0,0.7028273092119781,0.703019531239338,0.7030195312393379,0.7028958084132657,DT,DHG,classification,8,2,,,,,
7328.0,27.0,35469.0,2198222.0,8801777.0,0.7028273791909457,0.703019531239338,0.7030195312393379,0.7028958674764177,DT,DHG,classification,8,0,,,,,
7469.0,27.0,35527.0,2198222.0,8801777.0,0.7028287568395786,0.7030208959786591,0.7030208959786591,0.7028972426273985,DT,DHG,classification,8,1,,,,,
7362.0,27.0,35037.0,2198296.0,8801703.0,0.7026137696315446,0.7028657651198928,0.7028657651198928,0.7026835148277557,DT,DHG,classification,9,1,,,,,
7373.0,27.0,35074.0,2198296.0,8801703.0,0.7026141965390598,0.7028662200176864,0.7028662200176865,0.7026839385025915,DT,DHG,classification,9,2,,,,,
7406.0,27.0,35071.0,2198296.0,8801703.0,0.702614234702614,0.7028662200176864,0.7028662200176864,0.7026839805049735,DT,DHG,classification,9,0,,,,,
7418.0,27.0,35623.0,2199150.0,8800849.0,0.7024542413635757,0.7025937293954483,0.7025937293954483,0.702510984059425,DT,DHG,classification,10,1,,,,,
7275.0,27.0,35297.0,2199150.0,8800849.0,0.7024552040625269,0.7025946388377328,0.7025946388377328,0.7025119311145076,DT,DHG,classification,10,0,,,,,
7346.0,27.0,35602.0,2199150.0,8800849.0,0.7024503906159307,0.7025900916263101,0.7025900916263101,0.7025071958168679,DT,DHG,classification,10,2,,,,,
