dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,GBT-maxDepth-10-maxIter-10,5,1,517.325,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,5,2,600.0699999999998,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,6,0,868.3799999999999,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,6,1,711.7,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,6,2,715.2,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,7,0,1290.205,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,7,1,1125.065,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,7,2,1120.68,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,8,0,1645.6899999999996,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,8,1,1716.64,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,8,2,1604.64,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,9,0,1065.535,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,9,1,798.82,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,9,2,830.8049999999997,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,10,0,1782.79,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,10,1,1632.5099999999998,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,10,2,1328.525,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,11,0,1729.57,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,11,1,1745.6749999999995,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,11,2,1858.13,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,12,0,1946.375,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,12,1,1752.39,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-10,12,2,1983.42,test,GBT,maxDepth,10.0,maxIter,10
DDF,GBT-maxDepth-10-maxIter-2,1,0,2451.585,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,1,1,2648.155,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,1,2,2687.475,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,2,0,3221.635,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,2,1,3186.135,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,2,2,3248.405,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,3,0,4077.48,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,3,1,3886.345,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,3,2,4068.175,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,4,0,4271.909999999999,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,4,1,4263.92,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,4,2,4119.6,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,5,0,2968.2,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,5,1,2769.785,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,5,2,2775.36,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,6,0,3266.775,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,6,1,3294.205,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,6,2,3397.94,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,7,0,4681.71,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,7,1,4549.38,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,7,2,4595.4850000000015,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,8,0,6389.595,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,8,1,6206.075000000002,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,8,2,6226.945,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,9,0,3439.015000000001,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,9,1,3231.8450000000007,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,9,2,3356.235,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,10,0,5103.825000000002,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,10,1,5089.335000000001,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,10,2,5096.82,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,11,0,5932.875,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,11,1,6065.665000000001,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,11,2,6042.145,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,12,0,6575.1,train,GBT,maxDepth,10.0,maxIter,2
DDF,GBT-maxDepth-10-maxIter-2,12,1,6398.9450000000015,train,GBT,maxDepth,10.0,maxIter,2
