dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DHG,KM-tol-1e-06,0,0,65451544,14570560,3,7,train
DHG,KM-tol-1e-06,0,0,65451544,13905736,3,8,train
DHG,KM-tol-1e-06,0,0,65451544,13900000,3,9,train
DHG,KM-tol-1e-06,0,0,65451544,13897980,3,10,train
DHG,KM-tol-1e-06,0,0,65451544,13892896,3,11,train
DHG,KM-tol-1e-06,0,0,65451544,13889496,3,12,train
DHG,KM-tol-1e-06,0,2,65451544,3857516,2,84,test
DHG,KM-tol-1e-06,0,0,65451544,13865308,3,13,train
DHG,KM-tol-1e-06,0,2,65451544,3858288,2,83,test
DHG,KM-tol-1e-06,0,2,65451544,3858872,2,81,test
DHG,KM-tol-1e-06,0,2,65451544,3823628,2,64,train
DHG,KM-tol-1e-06,0,2,65451544,3825308,2,65,train
DHG,KM-tol-1e-06,0,2,65451544,3836784,2,66,train
DHG,KM-tol-1e-06,0,2,65451544,3842040,2,67,train
DHG,KM-tol-1e-06,0,2,65451544,3843100,2,68,train
DHG,KM-tol-1e-06,0,2,65451544,3847196,2,69,train
DHG,KM-tol-1e-06,0,2,65451544,3849552,2,70,train
DHG,KM-tol-1e-06,0,2,65451544,3853420,2,71,train
DHG,KM-tol-1e-06,0,2,65451544,3853856,2,72,train
DHG,KM-tol-1e-06,0,2,65451544,3855960,2,73,train
DHG,KM-tol-1e-06,0,2,65451544,3855576,2,74,train
DHG,KM-tol-1e-06,0,2,65451544,3857272,2,75,test
DHG,KM-tol-1e-06,0,2,65451544,3859080,2,76,test
DHG,KM-tol-1e-06,0,2,65451544,3860260,2,77,test
DHG,KM-tol-1e-06,0,2,65451544,3859792,2,78,test
DHG,KM-tol-1e-06,0,2,65451544,3859868,2,79,test
DHG,KM-tol-1e-06,0,2,65451544,3858784,2,80,test
DHG,KM-tol-1e-06,0,2,65451544,3858616,2,82,test
DHG,KM-tol-1e-06,0,1,65451544,13908224,3,48,train
DHG,KM-tol-1e-06,0,0,65451544,13846164,3,14,train
DHG,KM-tol-1e-06,0,0,65451544,13817164,3,16,train
DHG,KM-tol-1e-06,0,0,65451544,13765292,3,38,train
DHG,KM-tol-1e-06,0,0,65451544,13764416,3,39,train
DHG,KM-tol-1e-06,0,0,65451544,13763768,3,40,train
DHG,KM-tol-1e-06,0,0,65451544,13769584,3,41,train
DHG,KM-tol-1e-06,0,0,65451544,13769616,3,42,train
DHG,KM-tol-1e-06,0,0,65451544,13769748,3,43,train
DHG,KM-tol-1e-06,0,0,65451544,13769432,3,44,train
DHG,KM-tol-1e-06,0,0,65451544,13769400,3,45,train
DHG,KM-tol-1e-06,0,0,65451544,13769212,3,46,train
DHG,KM-tol-1e-06,0,0,65451544,13768884,3,47,train
DHG,KM-tol-1e-06,0,0,65451544,13768728,3,48,train
DHG,KM-tol-1e-06,0,0,65451544,13769144,3,49,train
DHG,KM-tol-1e-06,0,0,65451544,13769680,3,50,train
DHG,KM-tol-1e-06,0,0,65451544,13769340,3,51,train
DHG,KM-tol-1e-06,0,0,65451544,13769192,3,52,train
DHG,KM-tol-1e-06,0,0,65451544,13768816,3,53,train
DHG,KM-tol-1e-06,0,0,65451544,13769040,3,54,train
DHG,KM-tol-1e-06,0,0,65451544,13765244,3,37,train
DHG,KM-tol-1e-06,0,0,65451544,13839960,3,15,train
DHG,KM-tol-1e-06,0,0,65451544,13765728,3,36,train
DHG,KM-tol-1e-06,0,0,65451544,13777064,3,34,train
DHG,KM-tol-1e-06,0,0,65451544,13822836,3,17,train
DHG,KM-tol-1e-06,0,0,65451544,13813292,3,18,train
DHG,KM-tol-1e-06,0,0,65451544,13807352,3,19,train
DHG,KM-tol-1e-06,0,0,65451544,13800568,3,20,train
DHG,KM-tol-1e-06,0,0,65451544,13795052,3,21,train
DHG,KM-tol-1e-06,0,0,65451544,13792832,3,22,train
DHG,KM-tol-1e-06,0,0,65451544,13789376,3,23,train
DHG,KM-tol-1e-06,0,0,65451544,13787960,3,24,train
DHG,KM-tol-1e-06,0,0,65451544,13786692,3,25,train
DHG,KM-tol-1e-06,0,0,65451544,13785060,3,26,train
DHG,KM-tol-1e-06,0,0,65451544,13784876,3,27,train
DHG,KM-tol-1e-06,0,0,65451544,13775440,3,28,train
DHG,KM-tol-1e-06,0,0,65451544,13774440,3,29,train
DHG,KM-tol-1e-06,0,0,65451544,13773248,3,30,train
DHG,KM-tol-1e-06,0,0,65451544,13773704,3,31,train
DHG,KM-tol-1e-06,0,0,65451544,13778124,3,32,train
DHG,KM-tol-1e-06,0,0,65451544,13777732,3,33,train
DHG,KM-tol-1e-06,0,0,65451544,13777096,3,35,train
DHG,KM-tol-1e-06,0,2,65451544,3817832,2,63,train
DHG,KM-tol-1e-06,0,1,65451544,13907944,3,49,train
DHG,KM-tol-1e-06,0,1,65451544,13904600,3,51,train
DHG,KM-tol-1e-06,0,2,65451544,13675768,3,65,train
DHG,KM-tol-1e-06,0,2,65451544,13675148,3,66,train
DHG,KM-tol-1e-06,0,2,65451544,13672444,3,67,train
DHG,KM-tol-1e-06,0,2,65451544,13670044,3,68,train
DHG,KM-tol-1e-06,0,2,65451544,13668600,3,69,train
DHG,KM-tol-1e-06,0,2,65451544,13667708,3,70,train
DHG,KM-tol-1e-06,0,2,65451544,13666352,3,71,train
DHG,KM-tol-1e-06,0,2,65451544,13676168,3,64,train
DHG,KM-tol-1e-06,0,2,65451544,13665768,3,72,train
DHG,KM-tol-1e-06,0,2,65451544,13664340,3,74,train
DHG,KM-tol-1e-06,0,2,65451544,13663996,3,75,test
DHG,KM-tol-1e-06,0,2,65451544,13664020,3,76,test
DHG,KM-tol-1e-06,0,2,65451544,13663816,3,77,test
DHG,KM-tol-1e-06,0,2,65451544,13663044,3,78,test
DHG,KM-tol-1e-06,0,2,65451544,13662928,3,79,test
DHG,KM-tol-1e-06,0,2,65451544,13658120,3,80,test
DHG,KM-tol-1e-06,0,2,65451544,13665200,3,73,train
DHG,KM-tol-1e-06,0,2,65451544,13692284,3,63,train
DHG,KM-tol-1e-06,0,2,65451544,13692996,3,62,train
DHG,KM-tol-1e-06,0,2,65451544,13719780,3,61,train
DHG,KM-tol-1e-06,0,2,65451544,13718996,3,44,train
DHG,KM-tol-1e-06,0,2,65451544,13723232,3,45,train
DHG,KM-tol-1e-06,0,2,65451544,13718388,3,46,train
DHG,KM-tol-1e-06,0,2,65451544,13716844,3,47,train
DHG,KM-tol-1e-06,0,2,65451544,13717376,3,48,train
DHG,KM-tol-1e-06,0,2,65451544,13716700,3,49,train
DHG,KM-tol-1e-06,0,2,65451544,13714728,3,50,train
DHG,KM-tol-1e-06,0,2,65451544,13714896,3,51,train
DHG,KM-tol-1e-06,0,2,65451544,13715336,3,52,train
DHG,KM-tol-1e-06,0,2,65451544,13714856,3,53,train
DHG,KM-tol-1e-06,0,2,65451544,13714980,3,54,train
DHG,KM-tol-1e-06,0,2,65451544,13719336,3,55,train
DHG,KM-tol-1e-06,0,2,65451544,13718552,3,56,train
DHG,KM-tol-1e-06,0,2,65451544,13718468,3,57,train
DHG,KM-tol-1e-06,0,2,65451544,13718180,3,58,train
DHG,KM-tol-1e-06,0,2,65451544,13719676,3,59,train
DHG,KM-tol-1e-06,0,2,65451544,13719944,3,60,train
DHG,KM-tol-1e-06,0,2,65451544,13657216,3,81,test
DHG,KM-tol-1e-06,0,2,65451544,13661992,3,82,test
DHG,KM-tol-1e-06,0,2,65451544,13661600,3,83,test
DHG,KM-tol-1e-06,0,2,65451544,13660880,3,84,test
DHG,KM-maxIter-50,0,0,65451572,4843184,0,17,train
DHG,KM-maxIter-50,0,0,65451572,4843484,0,18,train
DHG,KM-maxIter-50,0,0,65451572,4840292,0,19,train
DHG,KM-maxIter-50,0,0,65451572,4840052,0,20,train
DHG,KM-maxIter-50,0,0,65451572,4836760,0,21,train
DHG,KM-maxIter-50,0,0,65451572,4836864,0,22,train
DHG,KM-maxIter-50,0,0,65451572,4834656,0,23,train
DHG,KM-maxIter-50,0,0,65451572,4826776,0,24,train
DHG,KM-maxIter-50,0,0,65451572,4826804,0,25,train
DHG,KM-maxIter-50,0,0,65451572,4816752,0,26,train
DHG,KM-maxIter-50,0,0,65451572,4814980,0,27,train
DHG,KM-maxIter-50,0,0,65451572,4813344,0,28,train
DHG,KM-maxIter-50,0,0,65451572,4812752,0,29,train
DHG,KM-maxIter-50,0,0,65451572,4805944,0,30,train
DHG,KM-maxIter-50,0,0,65451572,4796912,0,31,train
DHG,KM-maxIter-50,0,0,65451572,4791020,0,32,train
DHG,KM-maxIter-50,0,0,65451572,4790000,0,33,train
DHG,KM-maxIter-50,0,0,65451572,4844256,0,16,train
DHG,KM-tol-1e-06,0,2,65451544,13719500,3,43,train
DHG,KM-maxIter-50,0,0,65451572,4846992,0,15,train
DHG,KM-maxIter-50,0,0,65451572,4851092,0,13,train
DHG,KM-tol-1e-06,0,2,65451544,13661444,3,85,test
DHG,KM-tol-1e-06,0,2,65451544,13661636,3,86,test
DHG,KM-tol-1e-06,0,2,65451544,13662112,3,87,test
DHG,KM-tol-1e-06,0,2,65451544,13661792,3,88,test
DHG,KM-maxIter-50,0,0,65451572,6803200,0,0,train
DHG,KM-maxIter-50,0,0,65451572,6802840,0,1,train
DHG,KM-maxIter-50,0,0,65451572,6593828,0,2,train
DHG,KM-maxIter-50,0,0,65451572,6476740,0,3,train
DHG,KM-maxIter-50,0,0,65451572,6478012,0,4,train
DHG,KM-maxIter-50,0,0,65451572,6236476,0,5,train
DHG,KM-maxIter-50,0,0,65451572,6186608,0,6,train
DHG,KM-maxIter-50,0,0,65451572,5705636,0,7,train
DHG,KM-maxIter-50,0,0,65451572,5190268,0,8,train
DHG,KM-maxIter-50,0,0,65451572,5153520,0,9,train
DHG,KM-maxIter-50,0,0,65451572,4856664,0,10,train
DHG,KM-maxIter-50,0,0,65451572,4855740,0,11,train
DHG,KM-maxIter-50,0,0,65451572,4859056,0,12,train
DHG,KM-maxIter-50,0,0,65451572,4850652,0,14,train
DHG,KM-tol-1e-06,0,2,65451544,13731184,3,42,train
DHG,KM-tol-1e-06,0,2,65451544,13731728,3,41,train
DHG,KM-tol-1e-06,0,2,65451544,13732508,3,40,train
DHG,KM-tol-1e-06,0,1,65451544,13864928,3,73,train
DHG,KM-tol-1e-06,0,1,65451544,13863924,3,74,train
DHG,KM-tol-1e-06,0,1,65451544,13864156,3,75,train
DHG,KM-tol-1e-06,0,1,65451544,13864412,3,76,train
DHG,KM-tol-1e-06,0,1,65451544,13862944,3,77,train
DHG,KM-tol-1e-06,0,1,65451544,13864464,3,78,test
DHG,KM-tol-1e-06,0,1,65451544,13863508,3,79,test
DHG,KM-tol-1e-06,0,1,65451544,13863156,3,80,test
DHG,KM-tol-1e-06,0,1,65451544,13863492,3,81,test
DHG,KM-tol-1e-06,0,1,65451544,13862688,3,82,test
DHG,KM-tol-1e-06,0,1,65451544,13862596,3,83,test
DHG,KM-tol-1e-06,0,1,65451544,13862580,3,84,test
DHG,KM-tol-1e-06,0,1,65451544,13862600,3,85,test
DHG,KM-tol-1e-06,0,1,65451544,13860968,3,86,test
DHG,KM-tol-1e-06,0,1,65451544,13861944,3,87,test
DHG,KM-tol-1e-06,0,1,65451544,13861928,3,88,test
