dataset,algorithm,platformId,runId,CpuUsage,node,timeIndex,phase
DDF,DT,0,1,0.134734239802225,2,38,train
DDF,DT,0,1,0.3038605230386052,0,10,train
DDF,DT,0,1,0.11083437110834372,0,9,train
DDF,DT,0,1,0.4656019656019657,0,8,train
DDF,DT,0,1,0.36476426799007444,0,7,train
DDF,DT,0,1,0.12406947890818856,0,6,train
DDF,DT,0,1,0.001242236024844745,0,5,train
DDF,DT,0,1,0.006203473945409432,0,4,train
DDF,DT,0,1,0.14197530864197527,0,3,train
DDF,DT,0,1,0.19083023543990085,0,2,train
DDF,DT,0,1,0.07320099255583123,0,11,train
DDF,DT,0,1,0.002481389578163795,0,1,train
DDF,DT,0,0,0.1093167701863354,0,59,test
DDF,DT,0,0,0.15652173913043474,0,58,test
DDF,DT,0,0,0.132665832290363,0,57,test
DDF,DT,0,0,0.11042183622828784,0,56,test
DDF,DT,0,0,0.16625310173697272,0,55,test
DDF,DT,0,0,0.298636926889715,0,54,test
DDF,DT,0,0,0.28109452736318413,0,53,test
DDF,DT,0,0,0.5043804755944933,0,52,test
DDF,DT,0,0,0.5106117353308365,0,51,test
DDF,DT,0,1,0.12645899667554938,0,0,train
DDF,DT,0,1,0.001242236024844745,0,12,train
DDF,DT,0,1,0.002484472049689489,0,13,train
DDF,DT,0,1,0.0,0,14,train
DDF,DT,0,1,0.001242236024844745,0,35,train
DDF,DT,0,1,0.12034739454094286,0,34,train
DDF,DT,0,1,0.509950248756219,0,33,train
DDF,DT,0,1,0.5348258706467662,0,32,train
DDF,DT,0,1,0.5310173697270472,0,31,train
DDF,DT,0,1,0.5350877192982456,0,30,train
DDF,DT,0,1,0.568069306930693,0,29,train
DDF,DT,0,1,0.5230386052303859,0,28,train
DDF,DT,0,1,0.4548872180451128,0,27,train
DDF,DT,0,1,0.27137546468401486,0,26,train
DDF,DT,0,1,0.2025,0,25,train
DDF,DT,0,1,0.39700374531835203,0,24,train
DDF,DT,0,1,0.17185554171855547,0,23,train
DDF,DT,0,1,0.27148194271481946,0,22,train
DDF,DT,0,1,0.39776951672862454,0,21,train
DDF,DT,0,1,0.2819548872180451,0,20,train
DDF,DT,0,1,0.45353159851301117,0,19,train
DDF,DT,0,1,0.15594059405940594,0,18,train
DDF,DT,0,1,0.05700123915737299,0,17,train
DDF,DT,0,1,0.001242236024844745,0,16,train
DDF,DT,0,1,0.002481389578163795,0,15,train
DDF,DT,0,0,0.5086633663366337,0,50,test
DDF,DT,0,1,0.002481389578163795,0,36,train
DDF,DT,0,0,0.5211970074812968,0,49,train
DDF,DT,0,0,0.5374064837905236,0,47,train
DDF,DT,0,0,0.4438902743142145,0,21,train
DDF,DT,0,0,0.22111801242236037,0,20,train
DDF,DT,0,0,0.4975186104218362,0,19,train
DDF,DT,0,0,0.2512437810945274,0,18,train
DDF,DT,0,0,0.1410891089108911,0,17,train
DDF,DT,0,0,0.001242236024844745,0,16,train
DDF,DT,0,0,0.001240694789081842,0,15,train
DDF,DT,0,0,0.001242236024844745,0,14,train
DDF,DT,0,0,0.002481389578163795,0,13,train
DDF,DT,0,0,0.17061021170610213,0,22,train
DDF,DT,0,0,0.001242236024844745,0,12,train
DDF,DT,0,0,0.33168927250308267,0,10,train
DDF,DT,0,0,0.07596513075965128,0,9,train
DDF,DT,0,0,0.5043586550435865,0,8,train
DDF,DT,0,0,0.3705080545229245,0,7,train
DDF,DT,0,0,0.11028500619578682,0,6,train
DDF,DT,0,0,0.0,0,5,train
