dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,LR-maxIter-5,0,0,65451544,2607708,2,36,train
DDF,LR-maxIter-5,0,0,65451544,2497700,2,37,train
DDF,LR-maxIter-5,0,0,65451544,2517496,2,38,train
DDF,LR-maxIter-5,0,0,65451544,2508364,2,39,train
DDF,LR-maxIter-5,0,0,65451544,2506660,2,40,train
DDF,LR-maxIter-5,0,0,65451544,2505084,2,41,train
DDF,LR-maxIter-5,0,0,65451544,2253040,2,62,test
DDF,LR-maxIter-5,0,0,65451544,2255208,2,63,test
DDF,LR-maxIter-5,0,0,65451544,2256252,2,64,test
DDF,LR-maxIter-5,0,0,65451544,2241148,2,65,test
DDF,LR-maxIter-5,0,1,65451544,3672252,2,19,train
DDF,LR-maxIter-5,0,1,65451544,3672464,2,20,train
DDF,LR-maxIter-5,0,1,65451544,3672392,2,21,train
DDF,LR-maxIter-5,0,1,65451544,3672560,2,22,train
DDF,LR-maxIter-5,0,1,65451544,3672792,2,23,train
DDF,LR-maxIter-5,0,1,65451544,3672768,2,24,train
DDF,LR-maxIter-5,0,1,65451544,3672728,2,25,train
DDF,LR-maxIter-5,0,1,65451544,3672160,2,26,train
DDF,LR-maxIter-5,0,1,65451544,3671892,2,27,train
DDF,LR-maxIter-5,0,1,65451544,3671648,2,28,train
DDF,LR-maxIter-5,0,1,65451544,3024332,2,29,train
DDF,LR-maxIter-5,0,1,65451544,2965268,2,30,train
DDF,LR-maxIter-5,0,1,65451544,2944336,2,31,train
DDF,LR-maxIter-5,0,1,65451544,2930428,2,32,train
DDF,LR-maxIter-5,0,1,65451544,2850796,2,33,train
DDF,LR-maxIter-5,0,1,65451544,2704124,2,34,train
DDF,LR-maxIter-5,0,1,65451544,2712424,2,35,train
DDF,LR-maxIter-5,0,1,65451544,3672544,2,18,train
DDF,LR-maxIter-5,0,0,65451544,3718436,2,24,train
DDF,LR-maxIter-5,0,1,65451544,3672064,2,17,train
DDF,LR-maxIter-5,0,1,65451544,3672664,2,15,train
DDF,LR-maxIter-5,0,0,65451544,2251696,2,66,test
DDF,LR-maxIter-5,0,0,65451544,2253444,2,67,test
DDF,LR-maxIter-5,0,1,65451544,5103136,2,0,train
DDF,LR-maxIter-5,0,1,65451544,5102968,2,1,train
DDF,LR-maxIter-5,0,1,65451544,4911696,2,2,train
DDF,LR-maxIter-5,0,1,65451544,4723828,2,3,train
DDF,LR-maxIter-5,0,1,65451544,4724452,2,4,train
DDF,LR-maxIter-5,0,1,65451544,4492032,2,5,train
DDF,LR-maxIter-5,0,1,65451544,4423696,2,6,train
DDF,LR-maxIter-5,0,1,65451544,3789220,2,7,train
DDF,LR-maxIter-5,0,1,65451544,3787660,2,8,train
DDF,LR-maxIter-5,0,1,65451544,3786832,2,9,train
DDF,LR-maxIter-5,0,1,65451544,3666288,2,10,train
DDF,LR-maxIter-5,0,1,65451544,3663492,2,11,train
DDF,LR-maxIter-5,0,1,65451544,3674044,2,12,train
DDF,LR-maxIter-5,0,1,65451544,3673248,2,13,train
DDF,LR-maxIter-5,0,1,65451544,3672688,2,14,train
DDF,LR-maxIter-5,0,1,65451544,3672104,2,16,train
DDF,LR-maxIter-5,0,1,65451544,2531228,2,36,train
DDF,LR-maxIter-5,0,0,65451544,3718224,2,23,train
DDF,LR-maxIter-5,0,0,65451544,3718548,2,21,train
DDF,LR-maxIter-5,0,2,65451544,2297560,1,37,train
DDF,LR-maxIter-5,0,2,65451544,2296984,1,38,train
DDF,LR-maxIter-5,0,2,65451544,2295904,1,39,train
