dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DGS,MLP-tol-0.0001-maxIter-100,6,0,1091.65,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,6,1,1008.85,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,6,2,1044.35,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,7,0,1119.0,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,7,1,1196.905,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,7,2,1142.265,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,8,0,1220.15,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,8,1,1189.25,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,8,2,1260.5200000000002,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,9,0,945.475,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,9,1,966.41,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,9,2,1019.85,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,10,0,1098.2,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,10,1,1021.15,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,10,2,1125.5,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,11,0,1161.98,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,11,1,1141.2,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,11,2,1218.61,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,12,0,1154.4499999999996,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,12,1,1203.4050000000002,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,12,2,1105.25,train,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-100,8,1,103.315,test,MLP,tol,0.0001,maxIter,100
DGS,MLP-tol-0.0001-maxIter-20,1,0,323.965,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,1,1,294.995,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,1,2,397.025,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,2,0,277.6,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,2,1,294.2,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,2,2,337.25,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,3,0,305.75,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,3,1,379.005,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,3,2,367.705,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,4,0,311.65,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,4,1,294.295,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,4,2,372.12,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,5,0,247.82,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,5,1,318.3250000000001,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,5,2,235.54,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,6,0,304.7,train,MLP,tol,0.0001,maxIter,20
DGS,MLP-tol-0.0001-maxIter-20,6,1,290.05,train,MLP,tol,0.0001,maxIter,20
