dataset,algorithm,platformId,runId,CpuUsage,node,time,phase
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.0024449877750610804,1,04/21/21 38 2021 01:38:06. 375,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.002439024390243905,1,04/21/21 38 2021 01:38:07. 400,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.0024449877750610804,1,04/21/21 38 2021 01:38:08. 425,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.2997542997542998,2,04/21/21 38 2021 01:38:05. 862,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.23227383863080692,2,04/21/21 38 2021 01:38:06. 874,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.21463414634146338,2,04/21/21 38 2021 01:38:07. 886,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.40540540540540543,2,04/21/21 38 2021 01:38:08. 902,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.004878048780487809,2,04/21/21 38 2021 01:38:05. 350,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.0024449877750610804,2,04/21/21 38 2021 01:38:06. 375,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.002439024390243905,2,04/21/21 38 2021 01:38:07. 400,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.0024449877750610804,2,04/21/21 38 2021 01:38:08. 425,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.002439024390243905,2,04/21/21 38 2021 01:38:05. 801,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.004878048780487809,2,04/21/21 38 2021 01:38:06. 828,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.002439024390243905,2,04/21/21 38 2021 01:38:07. 854,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.004878048780487809,2,04/21/21 38 2021 01:38:08. 881,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.2997542997542998,3,04/21/21 38 2021 01:38:05. 862,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.23227383863080692,3,04/21/21 38 2021 01:38:06. 874,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.21463414634146338,3,04/21/21 38 2021 01:38:07. 886,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.40540540540540543,3,04/21/21 38 2021 01:38:08. 902,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.004878048780487809,3,04/21/21 38 2021 01:38:05. 350,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.0024449877750610804,3,04/21/21 38 2021 01:38:06. 375,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.002439024390243905,3,04/21/21 38 2021 01:38:07. 400,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.0024449877750610804,3,04/21/21 38 2021 01:38:08. 425,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.002439024390243905,3,04/21/21 38 2021 01:38:05. 801,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.004878048780487809,3,04/21/21 38 2021 01:38:06. 828,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.002439024390243905,3,04/21/21 38 2021 01:38:07. 854,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.004878048780487809,3,04/21/21 38 2021 01:38:08. 881,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.38518518518518524,3,04/21/21 38 2021 01:38:05. 444,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.22330097087378642,3,04/21/21 38 2021 01:38:06. 459,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.12561576354679804,3,04/21/21 38 2021 01:38:07. 471,train
DGS,MLP-tol-0.0001-maxIter-10,1,1,0.1299019607843137,3,04/21/21 38 2021 01:38:08. 488,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.30731707317073176,0,04/21/21 38 2021 01:38:32. 274,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.23786407766990292,0,04/21/21 38 2021 01:38:33. 293,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.22330097087378642,0,04/21/21 38 2021 01:38:34. 306,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.1921182266009852,0,04/21/21 38 2021 01:38:35. 319,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.30731707317073176,1,04/21/21 38 2021 01:38:32. 274,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.23786407766990292,1,04/21/21 38 2021 01:38:33. 293,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.22330097087378642,1,04/21/21 38 2021 01:38:34. 306,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.1921182266009852,1,04/21/21 38 2021 01:38:35. 319,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.007281553398058249,1,04/21/21 38 2021 01:38:32. 005,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.004866180048661794,1,04/21/21 38 2021 01:38:33. 030,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.004878048780487809,1,04/21/21 38 2021 01:38:34. 055,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.0024449877750610804,1,04/21/21 38 2021 01:38:35. 081,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.30731707317073176,2,04/21/21 38 2021 01:38:32. 274,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.23786407766990292,2,04/21/21 38 2021 01:38:33. 293,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.22330097087378642,2,04/21/21 38 2021 01:38:34. 306,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.1921182266009852,2,04/21/21 38 2021 01:38:35. 319,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.007281553398058249,2,04/21/21 38 2021 01:38:32. 005,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.004866180048661794,2,04/21/21 38 2021 01:38:33. 030,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.004878048780487809,2,04/21/21 38 2021 01:38:34. 055,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.0024449877750610804,2,04/21/21 38 2021 01:38:35. 081,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.004866180048661794,2,04/21/21 38 2021 01:38:32. 490,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.004878048780487809,2,04/21/21 38 2021 01:38:33. 517,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.007281553398058249,2,04/21/21 38 2021 01:38:34. 543,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.007299270072992692,2,04/21/21 38 2021 01:38:35. 570,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.30731707317073176,3,04/21/21 38 2021 01:38:32. 274,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.23786407766990292,3,04/21/21 38 2021 01:38:33. 293,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.22330097087378642,3,04/21/21 38 2021 01:38:34. 306,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.1921182266009852,3,04/21/21 38 2021 01:38:35. 319,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.007281553398058249,3,04/21/21 38 2021 01:38:32. 005,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.004866180048661794,3,04/21/21 38 2021 01:38:33. 030,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.004878048780487809,3,04/21/21 38 2021 01:38:34. 055,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.0024449877750610804,3,04/21/21 38 2021 01:38:35. 081,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.004866180048661794,3,04/21/21 38 2021 01:38:32. 490,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.004878048780487809,3,04/21/21 38 2021 01:38:33. 517,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.007281553398058249,3,04/21/21 38 2021 01:38:34. 543,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.007299270072992692,3,04/21/21 38 2021 01:38:35. 570,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.11650485436893199,3,04/21/21 38 2021 01:38:32. 102,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.4296116504854369,3,04/21/21 38 2021 01:38:33. 119,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.17475728155339812,3,04/21/21 38 2021 01:38:34. 134,train
DGS,MLP-tol-0.0001-maxIter-10,1,2,0.15403422982885087,3,04/21/21 38 2021 01:38:35. 145,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.3316953316953317,0,04/21/21 39 2021 01:39:00. 786,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.2944038929440389,0,04/21/21 39 2021 01:39:01. 804,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.25436408977556113,0,04/21/21 39 2021 01:39:02. 824,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.3316953316953317,1,04/21/21 39 2021 01:39:00. 786,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.2944038929440389,1,04/21/21 39 2021 01:39:01. 804,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.25436408977556113,1,04/21/21 39 2021 01:39:02. 824,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.3065693430656934,1,04/21/21 39 2021 01:39:00. 640,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.16626506024096382,1,04/21/21 39 2021 01:39:01. 656,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.13317191283292973,1,04/21/21 39 2021 01:39:02. 674,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.3316953316953317,2,04/21/21 39 2021 01:39:00. 786,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.2944038929440389,2,04/21/21 39 2021 01:39:01. 804,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.25436408977556113,2,04/21/21 39 2021 01:39:02. 824,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.3065693430656934,2,04/21/21 39 2021 01:39:00. 640,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.16626506024096382,2,04/21/21 39 2021 01:39:01. 656,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.13317191283292973,2,04/21/21 39 2021 01:39:02. 674,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.25121951219512195,2,04/21/21 39 2021 01:39:00. 131,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.16870415647921752,2,04/21/21 39 2021 01:39:01. 148,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.16990291262135926,2,04/21/21 39 2021 01:39:02. 172,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.3316953316953317,3,04/21/21 39 2021 01:39:00. 786,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.2944038929440389,3,04/21/21 39 2021 01:39:01. 804,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.25436408977556113,3,04/21/21 39 2021 01:39:02. 824,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.3065693430656934,3,04/21/21 39 2021 01:39:00. 640,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.16626506024096382,3,04/21/21 39 2021 01:39:01. 656,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.13317191283292973,3,04/21/21 39 2021 01:39:02. 674,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.25121951219512195,3,04/21/21 39 2021 01:39:00. 131,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.16870415647921752,3,04/21/21 39 2021 01:39:01. 148,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.16990291262135926,3,04/21/21 39 2021 01:39:02. 172,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.19852941176470584,3,04/21/21 39 2021 01:39:00. 849,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.14742014742014742,3,04/21/21 39 2021 01:39:01. 862,train
DGS,MLP-tol-0.0001-maxIter-10,2,0,0.11029411764705888,3,04/21/21 39 2021 01:39:02. 880,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.4658536585365853,0,04/21/21 39 2021 01:39:25. 253,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.30731707317073176,0,04/21/21 39 2021 01:39:26. 270,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.30958230958230964,0,04/21/21 39 2021 01:39:27. 287,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.3041362530413625,0,04/21/21 39 2021 01:39:28. 302,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.4658536585365853,1,04/21/21 39 2021 01:39:25. 253,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.30731707317073176,1,04/21/21 39 2021 01:39:26. 270,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.30958230958230964,1,04/21/21 39 2021 01:39:27. 287,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.3041362530413625,1,04/21/21 39 2021 01:39:28. 302,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.012224938875305624,1,04/21/21 39 2021 01:39:25. 137,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.29879518072289163,1,04/21/21 39 2021 01:39:26. 154,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.17761557177615572,1,04/21/21 39 2021 01:39:27. 170,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.12039312039312046,1,04/21/21 39 2021 01:39:28. 187,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.4658536585365853,2,04/21/21 39 2021 01:39:25. 253,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.30731707317073176,2,04/21/21 39 2021 01:39:26. 270,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.30958230958230964,2,04/21/21 39 2021 01:39:27. 287,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.3041362530413625,2,04/21/21 39 2021 01:39:28. 302,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.012224938875305624,2,04/21/21 39 2021 01:39:25. 137,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.29879518072289163,2,04/21/21 39 2021 01:39:26. 154,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.17761557177615572,2,04/21/21 39 2021 01:39:27. 170,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.12039312039312046,2,04/21/21 39 2021 01:39:28. 187,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.2068126520681265,2,04/21/21 39 2021 01:39:25. 653,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.2762836185819071,2,04/21/21 39 2021 01:39:26. 665,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.14805825242718457,2,04/21/21 39 2021 01:39:27. 680,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.14460784313725492,2,04/21/21 39 2021 01:39:28. 692,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.4658536585365853,3,04/21/21 39 2021 01:39:25. 253,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.30731707317073176,3,04/21/21 39 2021 01:39:26. 270,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.30958230958230964,3,04/21/21 39 2021 01:39:27. 287,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.3041362530413625,3,04/21/21 39 2021 01:39:28. 302,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.012224938875305624,3,04/21/21 39 2021 01:39:25. 137,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.29879518072289163,3,04/21/21 39 2021 01:39:26. 154,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.17761557177615572,3,04/21/21 39 2021 01:39:27. 170,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.12039312039312046,3,04/21/21 39 2021 01:39:28. 187,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.2068126520681265,3,04/21/21 39 2021 01:39:25. 653,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.2762836185819071,3,04/21/21 39 2021 01:39:26. 665,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.14805825242718457,3,04/21/21 39 2021 01:39:27. 680,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.14460784313725492,3,04/21/21 39 2021 01:39:28. 692,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.12289156626506026,3,04/21/21 39 2021 01:39:25. 615,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.1941031941031941,3,04/21/21 39 2021 01:39:26. 628,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.17487684729064035,3,04/21/21 39 2021 01:39:27. 640,train
DGS,MLP-tol-0.0001-maxIter-10,2,1,0.1333333333333333,3,04/21/21 39 2021 01:39:28. 652,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.35108958837772397,0,04/21/21 39 2021 01:39:51. 735,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.3398058252427184,0,04/21/21 39 2021 01:39:52. 748,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.2860635696821517,0,04/21/21 39 2021 01:39:53. 767,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.35108958837772397,1,04/21/21 39 2021 01:39:51. 735,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.3398058252427184,1,04/21/21 39 2021 01:39:52. 748,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.2860635696821517,1,04/21/21 39 2021 01:39:53. 767,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.2211302211302212,1,04/21/21 39 2021 01:39:51. 645,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.1308641975308642,1,04/21/21 39 2021 01:39:52. 657,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.10513447432762836,1,04/21/21 39 2021 01:39:53. 671,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.35108958837772397,2,04/21/21 39 2021 01:39:51. 735,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.3398058252427184,2,04/21/21 39 2021 01:39:52. 748,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.2860635696821517,2,04/21/21 39 2021 01:39:53. 767,train
DGS,MLP-tol-0.0001-maxIter-10,2,2,0.2211302211302212,2,04/21/21 39 2021 01:39:51. 645,train
