dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,DT-maxDepth-10-maxBins-32,12,2,1932.195,test,DT,maxDepth,10.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,1,0,2593.0950000000007,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,1,1,2637.705,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,1,2,2633.84,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,2,0,3600.11,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,2,1,3556.545,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,2,2,3520.5,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,3,0,4632.695,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,3,1,4629.465,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,3,2,4566.4299999999985,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,4,0,5497.620000000001,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,4,1,5477.745,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,4,2,5644.155,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,5,0,3166.0550000000007,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,5,1,3612.465,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,5,2,3151.22,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,6,0,4768.040000000001,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,6,1,4581.115,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,6,2,4401.455,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,7,0,6751.839999999997,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,7,1,6720.1,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,7,2,7116.8600000000015,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,8,0,8098.659999999997,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,8,1,8178.575000000002,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,8,2,7771.8899999999985,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,9,0,4361.76,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,9,1,4840.6,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,9,2,4320.1,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,10,0,6779.685,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,10,1,7378.719999999998,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,10,2,6678.83,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,11,0,8612.3,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,11,1,8312.635,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,11,2,8341.55,train,DT,maxDepth,15.0,maxBins,32
DDF,DT-maxDepth-15-maxBins-32,12,0,8379.330000000002,train,DT,maxDepth,15.0,maxBins,32
