transformTime,features,fitTime,testCount,trainCount,weightedPrecision,accuracy,weightedRecall,f1,algorithm,dataset,family,platformId,runId,mse,rmse,r2,mae,silhouette
6916.0,27.0,31137.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,29,0,,,,,0.3670868374686181
6926.0,27.0,31937.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,29,2,,,,,0.3670868374686175
6939.0,27.0,30872.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,30,1,,,,,0.36708683746861775
7016.0,27.0,31447.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,30,2,,,,,0.3670868374686177
6888.0,27.0,30771.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,30,0,,,,,0.367086837468618
6887.0,27.0,31329.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,31,2,,,,,0.3670868374686182
6895.0,27.0,30483.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,31,0,,,,,0.3670868374686181
6962.0,27.0,30488.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,31,1,,,,,0.3670868374686179
6909.0,27.0,31365.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,32,2,,,,,0.36708683746861787
6929.0,27.0,30798.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,32,1,,,,,0.367086837468618
6897.0,27.0,30997.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,32,0,,,,,0.3670868374686178
6886.0,27.0,32375.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,33,1,,,,,0.367086837468618
6917.0,27.0,31388.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,33,0,,,,,0.367086837468618
6944.0,27.0,32309.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,33,2,,,,,0.367086837468618
6885.0,27.0,29949.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,34,2,,,,,0.367086837468618
6900.0,27.0,31002.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,34,0,,,,,0.36708683746861803
7061.0,27.0,30769.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,34,1,,,,,0.36708683746861803
6922.0,27.0,31032.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,35,1,,,,,0.367086837468618
6912.0,27.0,31337.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,35,2,,,,,0.36708683746861803
6902.0,27.0,31039.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,35,0,,,,,0.3670868374686176
7035.0,27.0,31213.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,36,2,,,,,0.3670868374686181
6884.0,27.0,31549.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,36,0,,,,,0.3670868374686178
6884.0,27.0,32032.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,36,1,,,,,0.3670868374686177
6905.0,27.0,31025.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,37,1,,,,,0.36708683746861787
6879.0,27.0,31064.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,37,2,,,,,0.3670868374686177
6932.0,27.0,31451.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,37,0,,,,,0.3670868374686179
6910.0,27.0,31255.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,38,1,,,,,0.36708683746861803
6878.0,27.0,30829.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,38,2,,,,,0.36708683746861775
7041.0,27.0,31390.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,38,0,,,,,0.36708683746861787
6891.0,27.0,31140.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,39,2,,,,,0.36708683746861803
6908.0,27.0,31022.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,39,0,,,,,0.3670868374686182
6923.0,27.0,31441.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,39,1,,,,,0.3670868374686176
6962.0,27.0,30923.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,40,2,,,,,0.3670868374686178
6974.0,27.0,30889.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,40,0,,,,,0.36708683746861787
6956.0,27.0,30847.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,40,1,,,,,0.3670868374686177
6936.0,27.0,31028.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,41,1,,,,,0.3670868374686175
6904.0,27.0,30945.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,41,0,,,,,0.3670868374686181
6941.0,27.0,31124.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,41,2,,,,,0.36708683746861803
6892.0,27.0,32123.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,42,2,,,,,0.36708683746861803
6970.0,27.0,31678.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,42,1,,,,,0.36708683746861787
6888.0,27.0,31628.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,42,0,,,,,0.3670868374686181
6886.0,27.0,31334.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,43,2,,,,,0.367086837468618
6906.0,27.0,30885.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,43,0,,,,,0.36708683746861803
6984.0,27.0,31848.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,43,1,,,,,0.36708683746861787
6902.0,27.0,31044.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,44,2,,,,,0.367086837468618
6896.0,27.0,29472.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,44,0,,,,,0.3670868374686177
6960.0,27.0,31595.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,44,1,,,,,0.3670868374686177
6917.0,27.0,31083.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,45,0,,,,,0.36708683746861803
6916.0,27.0,31466.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,45,1,,,,,0.3670868374686179
6906.0,27.0,31372.0,10999999.0,10999999.0,,,,,GMM,DHG,clustering,45,2,,,,,0.36708683746861787
