transformTime,features,fitTime,testCount,trainCount,rmse,mse,mae,r2,runId,dataset,algorithm,family,platformId,f1,accuracy,weightedPrecision,weightedRecall,silhouette
9678.0,6400.0,72116.0,132.0,474.0,4.1099303388391295,16.891527390110323,2.6409225249660064,0.9029254262641824,0,DDF,LR-maxIter-50,regression,0,,,,,
12177.0,6400.0,85104.0,132.0,474.0,4.109930964445121,16.891532532504808,2.6409234306549374,0.902925396711156,1,DDF,LR-maxIter-50,regression,0,,,,,
9557.0,6400.0,72176.0,132.0,474.0,4.1099311921576485,16.89153440427038,2.6409237603047595,0.902925385954234,2,DDF,LR-maxIter-50,regression,0,,,,,
12579.0,6400.0,70836.0,132.0,474.0,5.901995289945141,34.833548402534625,4.1886127925877386,0.7998137299968622,0,DDF,LR-maxIter-15,regression,0,,,,,
9873.0,6400.0,61086.0,132.0,474.0,5.901995289907499,34.8335484020903,4.188612792529893,0.7998137299994157,1,DDF,LR-maxIter-15,regression,0,,,,,
11563.0,6400.0,67921.0,132.0,474.0,5.901995289902861,34.83354840203556,4.18861279252448,0.7998137299997303,2,DDF,LR-maxIter-15,regression,0,,,,,
12084.0,6400.0,72117.0,132.0,474.0,4.607946274355826,21.23316886734974,3.1464454788818434,0.8779742785092717,0,DDF,LR-maxIter-20,regression,0,,,,,
9795.0,6400.0,62031.0,132.0,474.0,4.607946274142439,21.233168865383178,3.1464454787476317,0.8779742785205734,1,DDF,LR-maxIter-20,regression,0,,,,,
9738.0,6400.0,62295.0,132.0,474.0,4.607946273972208,21.23316886381436,3.146445478638761,0.8779742785295893,2,DDF,LR-maxIter-20,regression,0,,,,,
10013.0,6400.0,81366.0,132.0,474.0,4.008118766492843,16.065016046312113,2.5902335795422493,0.9076753363542552,0,DDF,LR-tol-0.01,regression,0,,,,,
12167.0,6400.0,91157.0,132.0,474.0,4.008394564191248,16.067226982237948,2.5903267470650198,0.9076626302408528,1,DDF,LR-tol-0.01,regression,0,,,,,
11633.0,6400.0,86752.0,132.0,474.0,4.008084146928522,16.06473852885973,2.59022130658189,0.9076769312300632,2,DDF,LR-tol-0.01,regression,0,,,,,
9460.0,6400.0,90368.0,132.0,474.0,3.7488450591743065,14.053839277695616,2.422031217589796,0.9192334461102228,0,DDF,LR-maxIter-100,regression,0,,,,,
9579.0,6400.0,91006.0,132.0,474.0,3.75144519290975,14.073341035405667,2.4313688813089693,0.9191213707026482,1,DDF,LR-maxIter-100,regression,0,,,,,
11717.0,6400.0,99071.0,132.0,474.0,3.7496655967902455,14.059992087752347,2.4199591697081013,0.9191980862875294,2,DDF,LR-maxIter-100,regression,0,,,,,
11804.0,6400.0,100736.0,132.0,474.0,3.7413155548236148,13.997442080765133,2.4114019422726565,0.9195575573480926,0,DDF,LR-tol-1e-06,regression,0,,,,,
11434.0,6400.0,98394.0,132.0,474.0,3.7431660320499778,14.011291943492784,2.4151723214305183,0.9194779630349476,1,DDF,LR-tol-1e-06,regression,0,,,,,
9692.0,6400.0,89659.0,132.0,474.0,3.743841483380221,14.016349052678615,2.4089450288949608,0.9194489001380756,2,DDF,LR-tol-1e-06,regression,0,,,,,
9563.0,6400.0,57701.0,132.0,474.0,10.063744133860096,101.2789459918035,6.975104047612572,0.4179560981369008,0,DDF,LR-maxIter-5,regression,0,,,,,
10183.0,6400.0,57365.0,132.0,474.0,10.06374413386008,101.27894599180316,6.975104047612525,0.4179560981369026,1,DDF,LR-maxIter-5,regression,0,,,,,
10789.0,6400.0,62847.0,132.0,474.0,10.063744133860071,101.27894599180298,6.9751040476124935,0.4179560981369036,2,DDF,LR-maxIter-5,regression,0,,,,,
12107.0,6400.0,100870.0,132.0,474.0,3.7695176196677074,14.209263084985295,2.4509639107126,0.9183402350054722,0,DDF,LR-tol-0.0001,regression,0,,,,,
9501.0,6400.0,91579.0,132.0,474.0,3.750802260677609,14.06851759870426,2.4233549601446027,0.9191490906980588,1,DDF,LR-tol-0.0001,regression,0,,,,,
9515.0,6400.0,91605.0,132.0,474.0,3.751792106542106,14.075944010711654,2.4198946426878565,0.9191064115629306,2,DDF,LR-tol-0.0001,regression,0,,,,,
11288.0,6400.0,73385.0,132.0,474.0,4.476976931093719,20.043322441545342,2.9968346636456467,0.8848122530706292,0,DDF,LR-tol-0.1,regression,0,,,,,
9525.0,6400.0,67275.0,132.0,474.0,4.47697692992053,20.04332243104066,2.996834662897096,0.8848122531309991,1,DDF,LR-tol-0.1,regression,0,,,,,
9839.0,6400.0,67474.0,132.0,474.0,4.476976951409144,20.043322623448702,2.9968346766360643,0.8848122520252417,2,DDF,LR-tol-0.1,regression,0,,,,,
11946.0,6400.0,67956.0,132.0,474.0,7.4612843511120515,55.67076416814957,5.138867566050754,0.6800635267397771,0,DDF,LR-maxIter-10,regression,0,,,,,
12264.0,6400.0,70251.0,132.0,474.0,7.4612843511144975,55.67076416818605,5.13886756605901,0.6800635267395675,1,DDF,LR-maxIter-10,regression,0,,,,,
10986.0,6400.0,63330.0,132.0,474.0,7.461284351114007,55.67076416817881,5.138867566051463,0.6800635267396091,2,DDF,LR-maxIter-10,regression,0,,,,,
