dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,DT-maxBins-16,0,1,65451544,3441872,3,32,train
DDF,DT-maxBins-16,0,1,65451544,5950972,3,7,train
DDF,DT-maxBins-16,0,1,65451544,6192848,3,6,train
DDF,DT-maxBins-16,0,1,65451544,6266136,3,5,train
DDF,DT-maxBins-16,0,1,65451544,6330220,3,4,train
DDF,DT-maxBins-16,0,1,65451544,6489264,3,3,train
DDF,DT-maxBins-16,0,1,65451544,6998676,3,2,train
DDF,DT-maxBins-16,0,1,65451544,7299708,3,1,train
DDF,DT-maxBins-16,0,1,65451544,7558116,3,0,train
DDF,DT-maxBins-16,0,0,65451544,2831728,3,59,test
DDF,DT-maxBins-16,0,1,65451544,5262588,3,8,train
DDF,DT-maxBins-16,0,0,65451544,2838280,3,58,test
DDF,DT-maxBins-16,0,0,65451544,2850024,3,56,test
DDF,DT-maxBins-16,0,0,65451544,2851064,3,55,test
DDF,DT-maxBins-16,0,0,65451544,2855980,3,54,test
DDF,DT-maxBins-16,0,0,65451544,2856232,3,53,test
DDF,DT-maxBins-16,0,0,65451544,2856800,3,52,test
DDF,DT-maxBins-16,0,0,65451544,2847288,3,51,test
DDF,DT-maxBins-16,0,0,65451544,2856392,3,50,test
DDF,DT-maxBins-16,0,0,65451544,2856392,3,49,test
DDF,DT-maxBins-16,0,0,65451544,2922432,3,48,test
DDF,DT-maxBins-16,0,0,65451544,2849288,3,57,test
DDF,DT-maxBins-16,0,1,65451544,3441272,3,33,train
DDF,DT-maxBins-16,0,1,65451544,5174132,3,9,train
DDF,DT-maxBins-16,0,1,65451544,4993268,3,11,train
DDF,DT-maxBins-16,0,1,65451544,3517252,3,31,train
DDF,DT-maxBins-16,0,1,65451544,3580000,3,30,train
DDF,DT-maxBins-16,0,1,65451544,3580664,3,29,train
DDF,DT-maxBins-16,0,1,65451544,3606836,3,28,train
DDF,DT-maxBins-16,0,1,65451544,3609764,3,27,train
DDF,DT-maxBins-16,0,1,65451544,4400384,3,26,train
DDF,DT-maxBins-16,0,1,65451544,4422424,3,25,train
DDF,DT-maxBins-16,0,1,65451544,4422212,3,24,train
DDF,DT-maxBins-16,0,1,65451544,4422252,3,23,train
DDF,DT-maxBins-16,0,1,65451544,5088896,3,10,train
DDF,DT-maxBins-16,0,1,65451544,4422048,3,22,train
DDF,DT-maxBins-16,0,1,65451544,4422632,3,20,train
DDF,DT-maxBins-16,0,1,65451544,4423460,3,19,train
DDF,DT-maxBins-16,0,1,65451544,4424004,3,18,train
DDF,DT-maxBins-16,0,1,65451544,4425304,3,17,train
DDF,DT-maxBins-16,0,1,65451544,4433472,3,16,train
DDF,DT-maxBins-16,0,1,65451544,4547416,3,15,train
DDF,DT-maxBins-16,0,1,65451544,4548456,3,14,train
DDF,DT-maxBins-16,0,1,65451544,4718808,3,13,train
DDF,DT-maxBins-16,0,1,65451544,4824900,3,12,train
DDF,DT-maxBins-16,0,1,65451544,4422372,3,21,train
DDF,DT-maxBins-16,0,2,65451544,3675376,3,20,train
DDF,DT-maxBins-16,0,2,65451544,3657956,3,21,train
DDF,DT-maxBins-16,0,2,65451544,3655972,3,22,train
DDF,DT-maxDepth-10,0,0,65451572,1977416,0,35,train
DDF,DT-maxDepth-10,0,0,65451572,2001104,0,34,train
DDF,DT-maxDepth-10,0,0,65451572,2117268,0,33,train
DDF,DT-maxDepth-10,0,0,65451572,2174812,0,32,train
DDF,DT-maxDepth-10,0,0,65451572,2168544,0,31,train
DDF,DT-maxDepth-10,0,0,65451572,2211928,0,30,train
DDF,DT-maxDepth-10,0,0,65451572,2236656,0,29,train
DDF,DT-maxDepth-10,0,0,65451572,3238144,0,28,train
DDF,DT-maxDepth-10,0,0,65451572,3238592,0,27,train
DDF,DT-maxDepth-10,0,0,65451572,1768720,0,36,train
DDF,DT-maxDepth-10,0,0,65451572,3238884,0,26,train
DDF,DT-maxDepth-10,0,0,65451572,3238688,0,24,train
DDF,DT-maxDepth-10,0,0,65451572,3238756,0,23,train
DDF,DT-maxDepth-10,0,0,65451572,3238544,0,22,train
DDF,DT-maxDepth-10,0,0,65451572,3238584,0,21,train
DDF,DT-maxDepth-10,0,0,65451572,3239112,0,20,train
DDF,DT-maxDepth-10,0,0,65451572,3238676,0,19,train
DDF,DT-maxDepth-10,0,0,65451572,3238968,0,18,train
DDF,DT-maxDepth-10,0,0,65451572,3238796,0,17,train
DDF,DT-maxDepth-10,0,0,65451572,3239308,0,16,train
DDF,DT-maxDepth-10,0,0,65451572,3238924,0,25,train
DDF,DT-maxDepth-10,0,0,65451572,3239560,0,15,train
DDF,DT-maxDepth-10,0,0,65451572,1758844,0,37,train
DDF,DT-maxDepth-10,0,0,65451572,1759624,0,39,train
