dataset,algorithm,platformId,runId,NetIn,NetOut,node,timeIndex,phase
DDF,DT-maxBins-16,0,0,95,290,1,13,train
DDF,DT-maxBins-16,0,1,27987412,143283,0,8,train
DDF,DT-maxBins-16,0,1,26487,26301,0,7,train
DDF,DT-maxBins-16,0,1,16545153,127801,0,6,train
DDF,DT-maxBins-16,0,1,189,795,0,5,train
DDF,DT-maxBins-16,0,1,95,289,0,4,train
DDF,DT-maxBins-16,0,1,5015,7224,0,3,train
DDF,DT-maxBins-16,0,1,2992,3291,0,2,train
DDF,DT-maxBins-16,0,1,95,289,0,1,train
DDF,DT-maxBins-16,0,1,0,0,0,0,train
DDF,DT-maxBins-16,0,1,8384467,148454,0,9,train
DDF,DT-maxBins-16,0,0,9378169,3579948,0,59,test
DDF,DT-maxBins-16,0,0,3638149,1051504,0,57,test
DDF,DT-maxBins-16,0,0,95,289,0,56,test
DDF,DT-maxBins-16,0,0,22435011,76312,0,55,test
DDF,DT-maxBins-16,0,0,241,2080,0,54,test
DDF,DT-maxBins-16,0,0,457,11579,0,53,test
DDF,DT-maxBins-16,0,0,95,289,0,52,test
DDF,DT-maxBins-16,0,0,189,795,0,51,test
DDF,DT-maxBins-16,0,0,95,289,0,50,test
DDF,DT-maxBins-16,0,0,883,1917,0,49,test
DDF,DT-maxBins-16,0,0,6724517,744680,0,58,test
DDF,DT-maxBins-16,0,0,2494439,523405,0,48,test
DDF,DT-maxBins-16,0,1,20546108,237246,0,10,train
DDF,DT-maxBins-16,0,1,95,289,0,12,train
DDF,DT-maxBins-16,0,1,2074385,12169,0,32,train
DDF,DT-maxBins-16,0,1,451,10242,0,31,train
DDF,DT-maxBins-16,0,1,95,289,0,30,train
DDF,DT-maxBins-16,0,1,241,2080,0,29,train
DDF,DT-maxBins-16,0,1,147,1574,0,28,train
DDF,DT-maxBins-16,0,1,95,289,0,27,train
DDF,DT-maxBins-16,0,1,7452368,29542,0,26,train
DDF,DT-maxBins-16,0,1,95,289,0,25,train
DDF,DT-maxBins-16,0,1,95,289,0,24,train
DDF,DT-maxBins-16,0,1,2209,2882,0,11,train
DDF,DT-maxBins-16,0,1,189,795,0,23,train
DDF,DT-maxBins-16,0,1,353,4022,0,21,train
DDF,DT-maxBins-16,0,1,241,899,0,20,train
DDF,DT-maxBins-16,0,1,95,289,0,19,train
DDF,DT-maxBins-16,0,1,95,289,0,18,train
DDF,DT-maxBins-16,0,1,553976,7948,0,17,train
DDF,DT-maxBins-16,0,1,141,289,0,16,train
DDF,DT-maxBins-16,0,1,95,289,0,15,train
DDF,DT-maxBins-16,0,1,241,2080,0,14,train
DDF,DT-maxBins-16,0,1,412,1574,0,13,train
DDF,DT-maxBins-16,0,1,95,289,0,22,train
DDF,DT-maxBins-16,0,1,25332642,50131,0,33,train
DDF,DT-maxBins-16,0,0,7469736,7469507,0,47,train
DDF,DT-maxBins-16,0,0,189,795,0,45,train
DDF,DT-maxBins-16,0,0,147,393,0,20,train
DDF,DT-maxBins-16,0,0,95,289,0,19,train
DDF,DT-maxBins-16,0,0,189,795,0,18,train
DDF,DT-maxBins-16,0,0,95,289,0,17,train
DDF,DT-maxBins-16,0,0,95,289,0,16,train
DDF,DT-maxBins-16,0,0,189,795,0,15,train
DDF,DT-maxBins-16,0,0,95,289,0,14,train
DDF,DT-maxBins-16,0,0,405,906,0,13,train
DDF,DT-maxBins-16,0,0,189,795,0,12,train
DDF,DT-maxBins-16,0,0,189,795,0,21,train
DDF,DT-maxBins-16,0,0,745880,40436,0,11,train
DDF,DT-maxBins-16,0,0,13865164,225932,0,9,train
DDF,DT-maxBins-16,0,0,26707955,134615,0,8,train
DDF,DT-maxBins-16,0,0,25975,2104,0,7,train
DDF,DT-maxBins-16,0,0,16544434,126898,0,6,train
DDF,DT-maxBins-16,0,0,95,289,0,5,train
DDF,DT-maxBins-16,0,0,95,289,0,4,train
DDF,DT-maxBins-16,0,0,5721,8272,0,3,train
DDF,DT-maxBins-16,0,0,2338,2243,0,2,train
DDF,DT-maxBins-16,0,0,4292,1096,0,1,train
DDF,DT-maxBins-16,0,0,15559424,122199,0,10,train
DDF,DT-maxBins-16,0,0,26526749,60470,0,46,train
DDF,DT-maxBins-16,0,0,95,289,0,22,train
DDF,DT-maxBins-16,0,0,241,2080,0,24,train
DDF,DT-maxBins-16,0,0,95,289,0,44,train
DDF,DT-maxBins-16,0,0,405,10294,0,43,train
DDF,DT-maxBins-16,0,0,189,795,0,42,train
DDF,DT-maxBins-16,0,0,193,341,0,41,train
DDF,DT-maxBins-16,0,0,95,289,0,40,train
DDF,DT-maxBins-16,0,0,615199,15033,0,39,train
DDF,DT-maxBins-16,0,0,1085,25957,0,38,train
DDF,DT-maxBins-16,0,0,20563536,56662,0,37,train
DDF,DT-maxBins-16,0,0,189,795,0,36,train
DDF,DT-maxBins-16,0,0,405,2087,0,23,train
DDF,DT-maxBins-16,0,0,95,289,0,35,train
DDF,DT-maxBins-16,0,0,499,10748,0,33,train
DDF,DT-maxBins-16,0,0,95,289,0,32,train
DDF,DT-maxBins-16,0,0,95,289,0,31,train
DDF,DT-maxBins-16,0,0,189,795,0,30,train
DDF,DT-maxBins-16,0,0,95,289,0,29,train
