dataset,algorithm,platformId,runId,Energy,phase
DGS,MLP,22,2,58.678799999999995,test
DGS,MLP,22,1,68.74889999999999,test
DGS,MLP,23,2,1720.0,train
DGS,MLP,23,0,1504.295,train
DGS,MLP,23,1,57.4212,test
DGS,MLP,23,0,66.424,test
DGS,MLP,23,1,1028.6399999999999,train
DGS,MLP,24,0,72.9072,test
DGS,MLP,24,1,55.583,test
DGS,MLP,24,2,52.2262,test
DGS,MLP,24,0,1811.15,train
DGS,MLP,24,1,990.7950000000001,train
DGS,MLP,24,2,1377.955,train
DGS,MLP,25,2,74.672,test
DGS,MLP,25,0,71.81159999999998,test
DGS,MLP,25,1,1030.235,train
DGS,MLP,25,2,1303.0749999999998,train
DGS,MLP,25,0,1858.21,train
DGS,MLP,26,0,1892.5500000000002,train
DGS,MLP,26,1,1167.295,train
DGS,MLP,26,2,50.97800000000001,test
DGS,MLP,26,2,1216.0700000000002,train
DGS,MLP,26,1,49.79909999999999,test
DGS,MLP,26,0,59.625,test
DGS,MLP,27,0,1784.3899999999999,train
DGS,MLP,27,1,55.66734,test
DGS,MLP,27,1,1277.8400000000001,train
DGS,MLP,27,2,55.69725,test
DGS,MLP,27,2,1050.0800000000002,train
DGS,MLP,28,2,1252.1350000000002,train
DGS,MLP,28,1,1203.2649999999999,train
DGS,MLP,28,0,1966.435,train
DGS,MLP,28,0,52.90032000000001,test
DGS,MLP,28,1,51.6456,test
DGS,MLP,28,2,62.31114000000001,test
DGS,MLP,29,0,57.21979999999999,test
DGS,MLP,29,2,1177.01,train
DGS,MLP,29,0,1926.9349999999995,train
DGS,MLP,29,1,70.81559999999999,test
DGS,MLP,29,1,1152.6049999999998,train
DGS,MLP,29,2,64.827,test
DGS,MLP,30,1,1157.345,train
DGS,MLP,30,2,1074.8249999999998,train
DGS,MLP,30,0,55.030100000000004,test
DGS,MLP,30,2,50.76053999999999,test
DGS,MLP,30,0,1859.35,train
DGS,MLP,30,1,72.67259999999999,test
DGS,MLP,31,2,997.8400000000001,train
DGS,MLP,31,1,65.14139999999999,test
DGS,MLP,31,2,64.998,test
DGS,MLP,31,1,1354.2649999999999,train
DGS,MLP,31,0,66.4296,test
DGS,MLP,31,0,1750.9699999999998,train
DGS,MLP,32,2,67.254,test
DGS,MLP,32,1,58.7418,test
DGS,MLP,32,0,73.4825,test
DGS,MLP,32,0,1942.8300000000002,train
DGS,MLP,32,2,1162.555,train
DGS,MLP,32,1,1823.46,train
DGS,MLP,33,0,1102.01,train
DGS,MLP,33,1,51.718799999999995,test
DGS,MLP,33,2,60.75659999999999,test
DGS,MLP,33,0,53.641,test
DGS,MLP,33,1,1727.0,train
DGS,MLP,33,2,1378.3649999999998,train
DGS,MLP,34,1,63.26670000000001,test
DGS,MLP,34,0,59.46920000000001,test
DGS,MLP,34,2,57.099599999999995,test
DGS,MLP,34,2,1211.3449999999998,train
DGS,MLP,34,1,1827.625,train
DGS,MLP,34,0,1177.795,train
DGS,MLP,35,1,1742.9150000000002,train
DGS,MLP,35,1,66.3578,test
DGS,MLP,35,2,56.565000000000005,test
DGS,MLP,35,0,1164.1499999999999,train
DGS,MLP,35,0,64.1121,test
DGS,MLP,35,2,1341.04,train
DGS,MLP,36,0,1156.08,train
DGS,MLP,36,2,1348.745,train
DGS,MLP,36,2,65.28829999999999,test
DGS,MLP,36,1,69.17160000000001,test
DGS,MLP,36,0,71.5498,test
DGS,MLP,36,1,1826.97,train
DGS,MLP,37,0,47.4628,test
DGS,MLP,37,2,1389.56,train
DGS,MLP,37,0,1139.565,train
DGS,MLP,37,2,53.5374,test
DGS,MLP,37,1,48.91121,test
DGS,MLP,37,1,1832.245,train
DGS,MLP,38,1,1717.125,train
DGS,MLP,38,2,1681.845,train
DGS,MLP,38,1,75.29279999999999,test
DGS,MLP,38,0,1002.96,train
DGS,MLP,38,0,55.18920000000001,test
DGS,MLP,38,2,52.427200000000006,test
DGS,MLP,39,1,57.83669999999999,test
DGS,MLP,39,2,1416.3000000000002,train
DGS,MLP,39,0,1136.4700000000003,train
DGS,MLP,39,0,60.336400000000005,test
DGS,MLP,39,1,1860.77,train
DGS,MLP,39,2,61.382,test
DGS,MLP,40,2,1467.7600000000002,train
DGS,MLP,40,2,65.6447,test
DGS,MLP,40,1,1877.83,train
DGS,MLP,40,0,1146.7050000000002,train
DGS,MLP,40,1,63.1122,test
DGS,MLP,40,0,64.1096,test
DGS,MLP,41,2,3112.0,train
DGS,MLP,41,0,1083.315,train
DGS,MLP,41,1,2811.2000000000003,train
DGS,MLP,41,2,62.2434,test
DGS,MLP,41,1,57.43232,test
DGS,MLP,41,0,68.495,test
DGS,MLP,42,0,3098.1000000000004,train
DGS,MLP,42,1,3024.91,train
DGS,MLP,42,2,1432.1650000000002,train
DGS,MLP,42,2,52.132200000000005,test
DGS,MLP,42,1,63.07019999999999,test
DGS,MLP,42,0,58.9,test
DGS,MLP,43,2,2890.3000000000006,train
DGS,MLP,43,0,2065.74,train
DGS,MLP,43,1,64.828,test
DGS,MLP,43,0,59.8723,test
DGS,MLP,43,2,63.8135,test
DGS,MLP,43,1,2802.8599999999997,train
DGS,MLP,44,0,58.0041,test
DGS,MLP,44,1,1244.165,train
DGS,MLP,44,2,1468.77,train
DGS,MLP,44,1,59.429700000000004,test
DGS,MLP,44,0,2887.63,train
DGS,MLP,44,2,55.4112,test
DGS,MLP,45,2,65.475,test
DGS,MLP,45,1,58.846700000000006,test
DGS,MLP,45,0,61.84245000000001,test
DGS,MLP,45,2,2685.91,train
DGS,MLP,45,1,2594.7350000000006,train
DGS,MLP,45,0,2649.585,train
DGS,MLP,46,1,57.03450000000001,test
DGS,MLP,46,0,58.721399999999996,test
DGS,MLP,46,2,3191.75,train
DGS,MLP,46,1,2105.2000000000003,train
DGS,MLP,46,0,2447.3900000000003,train
DGS,MLP,46,2,60.352,test
