transformTime,features,fitTime,testCount,trainCount,f1,accuracy,weightedPrecision,weightedRecall,runId,dataset,algorithm,family,platformId,rmse,mse,mae,r2,silhouette
40760.0,27.0,176509.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,0,DHG,DT-maxDepth-5-maxBins-32,classification,3,,,,,
42088.0,27.0,176320.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,1,DHG,DT-maxDepth-5-maxBins-32,classification,3,,,,,
40946.0,27.0,177524.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,2,DHG,DT-maxDepth-5-maxBins-32,classification,3,,,,,
52404.0,27.0,221408.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,0,DHG,DT-maxDepth-5-maxBins-32,classification,2,,,,,
52067.0,27.0,220595.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,1,DHG,DT-maxDepth-5-maxBins-32,classification,2,,,,,
52438.0,27.0,220321.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,2,DHG,DT-maxDepth-5-maxBins-32,classification,2,,,,,
32618.0,27.0,141524.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,0,DHG,DT-maxDepth-5-maxBins-32,classification,11,,,,,
32605.0,27.0,137707.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,1,DHG,DT-maxDepth-5-maxBins-32,classification,11,,,,,
32524.0,27.0,140262.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,2,DHG,DT-maxDepth-5-maxBins-32,classification,11,,,,,
46280.0,27.0,199405.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,0,DHG,DT-maxDepth-5-maxBins-32,classification,5,,,,,
46264.0,27.0,198594.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,1,DHG,DT-maxDepth-5-maxBins-32,classification,5,,,,,
46234.0,27.0,199285.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,2,DHG,DT-maxDepth-5-maxBins-32,classification,5,,,,,
89541.0,27.0,382315.0,2197354.0,8802646.0,0.6636493599812667,0.6642757607558909,0.6636995534515668,0.6642757607558909,0,DHG,DT-maxDepth-5-maxBins-32,classification,1,,,,,
90602.0,27.0,383110.0,2197354.0,8802646.0,0.6636493599812667,0.6642757607558909,0.6636995534515668,0.6642757607558909,1,DHG,DT-maxDepth-5-maxBins-32,classification,1,,,,,
91256.0,27.0,385179.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,2,DHG,DT-maxDepth-5-maxBins-32,classification,1,,,,,
42003.0,27.0,175989.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,0,DHG,DT-maxDepth-5-maxBins-32,classification,4,,,,,
42013.0,27.0,177045.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,1,DHG,DT-maxDepth-5-maxBins-32,classification,4,,,,,
41988.0,27.0,177063.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,2,DHG,DT-maxDepth-5-maxBins-32,classification,4,,,,,
29930.0,27.0,135434.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,0,DHG,DT-maxDepth-5-maxBins-32,classification,101,,,,,
29864.0,27.0,133322.0,2197354.0,8802646.0,0.6636469347765778,0.6642734852918556,0.6636972226996174,0.6642734852918556,1,DHG,DT-maxDepth-5-maxBins-32,classification,101,,,,,
30025.0,27.0,133898.0,2197354.0,8802646.0,0.6636493276502518,0.6642757607558909,0.6636995435781635,0.6642757607558909,2,DHG,DT-maxDepth-5-maxBins-32,classification,101,,,,,
