dataset,algorithm,platformId,runId,CpuUsage,node,timeIndex,phase
DDF,GBT,0,1,0.16583541147132175,2,78,train
DDF,GBT,0,0,0.1428571428571429,0,141,test
DDF,GBT,0,0,0.16500000000000004,0,142,test
DDF,GBT,0,0,0.14125,0,143,test
DDF,GBT,0,0,0.07518796992481203,0,144,test
DDF,GBT,0,0,0.10349127182044893,0,145,test
DDF,GBT,0,0,0.1070983810709838,0,146,test
DDF,GBT,0,0,0.14588528678304236,0,147,test
DDF,GBT,0,0,0.10447761194029848,0,148,test
DDF,GBT,0,0,0.11990111248454886,0,149,test
DDF,GBT,0,0,0.10272277227722773,0,150,test
DDF,GBT,0,1,0.11675668380741167,0,0,train
DDF,GBT,0,1,0.001242236024844745,0,1,train
DDF,GBT,0,1,0.17866004962779158,0,2,train
DDF,GBT,0,1,0.15717821782178226,0,3,train
DDF,GBT,0,1,0.003726708074534124,0,4,train
DDF,GBT,0,1,0.002484472049689489,0,5,train
DDF,GBT,0,1,0.13161131611316113,0,6,train
DDF,GBT,0,1,0.318069306930693,0,7,train
DDF,GBT,0,1,0.46077210460772117,0,8,train
DDF,GBT,0,1,0.10416666666666664,0,9,train
DDF,GBT,0,1,0.35731707317073175,0,10,train
DDF,GBT,0,1,0.043749999999999956,0,11,train
DDF,GBT,0,1,0.0,0,12,train
DDF,GBT,0,0,0.12422360248447205,0,140,test
DDF,GBT,0,0,0.09068322981366463,0,139,test
DDF,GBT,0,0,0.11648079306071868,0,138,train
DDF,GBT,0,0,0.1015037593984962,0,137,train
DDF,GBT,0,0,0.23420074349442377,0,113,train
DDF,GBT,0,0,0.09876543209876543,0,114,train
DDF,GBT,0,0,0.10396039603960397,0,115,train
DDF,GBT,0,0,0.10754017305315194,0,116,train
DDF,GBT,0,0,0.1188118811881188,0,117,train
DDF,GBT,0,0,0.10820895522388066,0,118,train
DDF,GBT,0,0,0.11083437110834372,0,119,train
DDF,GBT,0,0,0.10434782608695649,0,120,train
DDF,GBT,0,0,0.13913043478260867,0,121,train
DDF,GBT,0,0,0.1532756489493201,0,122,train
DDF,GBT,0,0,0.2972636815920397,0,123,train
DDF,GBT,0,1,0.001242236024844745,0,13,train
DDF,GBT,0,0,0.10112359550561802,0,124,train
DDF,GBT,0,0,0.10211706102117057,0,126,train
DDF,GBT,0,0,0.1254658385093168,0,127,train
DDF,GBT,0,0,0.1124845488257108,0,128,train
DDF,GBT,0,0,0.10904584882280056,0,129,train
DDF,GBT,0,0,0.13899138991389912,0,130,train
DDF,GBT,0,0,0.11552795031055893,0,131,train
DDF,GBT,0,0,0.18316831683168322,0,132,train
DDF,GBT,0,0,0.11235955056179776,0,133,train
DDF,GBT,0,0,0.14925373134328354,0,134,train
DDF,GBT,0,0,0.11221945137157106,0,135,train
DDF,GBT,0,0,0.1575682382133995,0,136,train
DDF,GBT,0,0,0.11706102117061025,0,125,train
DDF,GBT,0,0,0.09452736318407962,0,112,train
DDF,GBT,0,1,0.002481389578163795,0,14,train
DDF,GBT,0,1,0.0,0,16,train
DDF,GBT,0,1,0.50125,0,45,train
DDF,GBT,0,1,0.2593052109181141,0,46,train
DDF,GBT,0,1,0.002484472049689489,0,47,train
DDF,GBT,0,1,0.0,0,48,train
DDF,GBT,0,1,0.002484472049689489,0,49,train
DDF,GBT,0,1,0.001242236024844745,0,50,train
DDF,GBT,0,1,0.3011152416356877,0,51,train
DDF,GBT,0,1,0.4312267657992565,0,52,train
DDF,GBT,0,1,0.30087390761548055,0,53,train
DDF,GBT,0,1,0.23029556650246305,0,54,train
DDF,GBT,0,1,0.18881987577639747,0,55,train
DDF,GBT,0,1,0.15640394088669946,0,56,train
DDF,GBT,0,1,0.21517412935323393,0,57,train
DDF,GBT,0,1,0.22496909765142148,0,58,train
DDF,GBT,0,1,0.13630731102850058,0,59,train
DDF,GBT,0,1,0.12935323383084574,0,60,train
DDF,GBT,0,1,0.10696517412935323,0,61,train
DDF,GBT,0,1,0.21701602959309496,0,62,train
DDF,GBT,0,1,0.2630922693266833,0,63,train
DDF,GBT,0,1,0.17181705809641534,0,64,train
DDF,GBT,0,1,0.08457711442786063,0,65,train
DDF,GBT,0,1,0.152605459057072,0,66,train
DDF,GBT,0,1,0.1197007481296758,0,67,train
DDF,GBT,0,1,0.52625,0,44,train
DDF,GBT,0,1,0.5156838143036385,0,43,train
DDF,GBT,0,1,0.6051980198019802,0,42,train
DDF,GBT,0,1,0.526774595267746,0,41,train
DDF,GBT,0,1,0.001242236024844745,0,17,train
DDF,GBT,0,1,0.001242236024844745,0,18,train
DDF,GBT,0,1,0.001242236024844745,0,19,train
DDF,GBT,0,1,0.002481389578163795,0,20,train
DDF,GBT,0,1,0.001242236024844745,0,21,train
DDF,GBT,0,1,0.002484472049689489,0,22,train
DDF,GBT,0,1,0.001242236024844745,0,23,train
DDF,GBT,0,1,0.001242236024844745,0,24,train
DDF,GBT,0,1,0.001242236024844745,0,25,train
DDF,GBT,0,1,0.001242236024844745,0,26,train
DDF,GBT,0,1,0.16356877323420072,0,27,train
DDF,GBT,0,1,0.001242236024844745,0,15,train
DDF,GBT,0,1,0.2784019975031211,0,28,train
DDF,GBT,0,1,0.21685254027261455,0,30,train
DDF,GBT,0,1,0.41220423412204243,0,31,train
DDF,GBT,0,1,0.16417910447761197,0,32,train
DDF,GBT,0,1,0.33250311332503124,0,33,train
DDF,GBT,0,1,0.22291407222914075,0,34,train
DDF,GBT,0,1,0.16687422166874222,0,35,train
DDF,GBT,0,1,0.1650124069478907,0,36,train
DDF,GBT,0,1,0.001242236024844745,0,37,train
DDF,GBT,0,1,0.0,0,38,train
DDF,GBT,0,1,0.002481389578163795,0,39,train
DDF,GBT,0,1,0.5379825653798256,0,40,train
DDF,GBT,0,1,0.47066167290886407,0,29,train
DDF,GBT,0,0,0.1616915422885572,0,111,train
DDF,GBT,0,0,0.14161490683229813,0,110,train
DDF,GBT,0,0,0.16666666666666663,0,109,train
DDF,GBT,0,0,0.0,0,30,train
DDF,GBT,0,0,0.003717472118959121,0,31,train
DDF,GBT,0,0,0.002481389578163795,0,32,train
DDF,GBT,0,0,0.001242236024844745,0,33,train
DDF,GBT,0,0,0.001242236024844745,0,34,train
DDF,GBT,0,0,0.0012437810945273853,0,35,train
DDF,GBT,0,0,0.0,0,36,train
DDF,GBT,0,0,0.001242236024844745,0,37,train
DDF,GBT,0,0,0.0,0,38,train
DDF,GBT,0,0,0.05080545229244116,0,39,train
DDF,GBT,0,0,0.5653798256537983,0,40,train
DDF,GBT,0,0,0.5062344139650873,0,41,train
DDF,GBT,0,0,0.6745635910224439,0,42,train
DDF,GBT,0,0,0.6409937888198758,0,43,train
DDF,GBT,0,0,0.6052303860523037,0,44,train
DDF,GBT,0,0,0.7144638403990026,0,45,train
DDF,GBT,0,0,0.5210396039603961,0,46,train
