dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,KM-tol-0.1-maxIter-10,4,0,1807.72,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,4,1,1783.4150000000004,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,4,2,1804.98,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,5,0,1044.6,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,5,1,944.3399999999997,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,5,2,937.9199999999997,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,6,0,1233.32,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,6,1,1488.525,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,6,2,1357.55,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,7,0,2076.665,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,7,1,2064.600000000001,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,7,2,2046.425,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,8,0,2182.81,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,8,1,2410.68,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,8,2,2433.675,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,9,0,1243.225,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,9,1,1519.975,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,9,2,1352.3249999999996,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,10,0,1935.94,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,10,1,1961.2250000000006,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,10,2,1951.26,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,11,0,2364.36,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,11,1,2452.87,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,11,2,2230.4,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,12,0,2547.390000000001,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,12,1,2438.31,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-10,12,2,2620.03,train,KM,tol,0.1,maxIter,10
DDF,KM-tol-0.1-maxIter-100,1,0,932.005,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,1,1,918.145,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,1,2,913.12,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,2,0,1010.97,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,2,1,1117.63,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,2,2,1121.56,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,3,0,1530.6,train,KM,tol,0.1,maxIter,100
DDF,KM-tol-0.1-maxIter-100,3,1,1541.7600000000002,train,KM,tol,0.1,maxIter,100
