transformTime,features,fitTime,testCount,trainCount,rmse,mse,mae,r2,runId,dataset,algorithm,family,platformId,f1,accuracy,weightedPrecision,weightedRecall,silhouette
419.0,128.0,3034.0,2776.0,11115.0,74.2163727909785,5508.0699902494935,27.39299526149846,0.8145760357155777,0,DGS,LR,regression,0,,,,,
443.0,128.0,3272.0,2776.0,11115.0,74.21637278752256,5508.069989736518,27.39299526144749,0.8145760357328464,2,DGS,LR,regression,0,,,,,
425.0,128.0,3091.0,2776.0,11115.0,74.21637277791238,5508.069988310052,27.39299526125357,0.8145760357808671,1,DGS,LR,regression,0,,,,,
454.0,128.0,2940.0,2776.0,11115.0,74.21637278231911,5508.069988964156,27.392995261373105,0.8145760357588473,0,DGS,LR,regression,2,,,,,
384.0,128.0,3091.0,2776.0,11115.0,74.21637278288883,5508.069989048722,27.392995261373034,0.8145760357560006,1,DGS,LR,regression,2,,,,,
433.0,128.0,2857.0,2776.0,11115.0,74.21637278634441,5508.069989561641,27.39299526143694,0.8145760357387336,2,DGS,LR,regression,2,,,,,
466.0,128.0,2990.0,2776.0,11115.0,74.21637278795076,5508.069989800079,27.39299526144223,0.8145760357307067,0,DGS,LR,regression,3,,,,,
420.0,128.0,2987.0,2776.0,11115.0,74.21637278214665,5508.069988938555,27.392995261338697,0.8145760357597092,1,DGS,LR,regression,3,,,,,
406.0,128.0,3331.0,2776.0,11115.0,74.21637278301719,5508.069989067772,27.39299526136776,0.8145760357553591,2,DGS,LR,regression,3,,,,,
393.0,128.0,3246.0,2776.0,11115.0,74.2163727796584,5508.069988569222,27.39299526129807,0.8145760357721424,1,DGS,LR,regression,4,,,,,
422.0,128.0,3135.0,2776.0,11115.0,74.21637277651027,5508.0699881019345,27.39299526125852,0.8145760357878732,2,DGS,LR,regression,4,,,,,
379.0,128.0,3208.0,2776.0,11115.0,74.21637278669421,5508.069989613563,27.39299526144259,0.8145760357369857,0,DGS,LR,regression,4,,,,,
409.0,128.0,3623.0,2776.0,11115.0,74.2163727782531,5508.069988360628,27.392995261274372,0.8145760357791646,1,DGS,LR,regression,5,,,,,
436.0,128.0,3628.0,2776.0,11115.0,74.21637278383021,5508.069989188452,27.39299526138488,0.8145760357512967,0,DGS,LR,regression,5,,,,,
483.0,128.0,3606.0,2776.0,11115.0,74.21637278548492,5508.069989434066,27.392995261399488,0.8145760357430283,2,DGS,LR,regression,5,,,,,
568.0,128.0,4063.0,2776.0,11115.0,74.21637278521851,5508.0699893945275,27.39299526140119,0.8145760357443594,0,DGS,LR,regression,6,,,,,
684.0,128.0,4366.0,2776.0,11115.0,74.21637278170918,5508.069988873624,27.39299526134736,0.8145760357618951,1,DGS,LR,regression,6,,,,,
668.0,128.0,4167.0,2776.0,11115.0,74.21637278636425,5508.069989564588,27.39299526140775,0.8145760357386344,2,DGS,LR,regression,6,,,,,
642.0,128.0,4203.0,2776.0,11115.0,74.21637278309298,5508.069989079025,27.392995261363946,0.8145760357549804,1,DGS,LR,regression,7,,,,,
576.0,128.0,4503.0,2776.0,11115.0,74.21637278989618,5508.069990088841,27.39299526149404,0.8145760357209859,0,DGS,LR,regression,7,,,,,
539.0,128.0,4126.0,2776.0,11115.0,74.21637278520058,5508.069989391862,27.392995261413393,0.814576035744449,2,DGS,LR,regression,7,,,,,
718.0,128.0,4474.0,2776.0,11115.0,74.21637278817654,5508.069989833592,27.39299526144189,0.8145760357295786,2,DGS,LR,regression,8,,,,,
556.0,128.0,5435.0,2776.0,11115.0,74.21637278052215,5508.069988697428,27.392995261323232,0.8145760357678264,1,DGS,LR,regression,8,,,,,
564.0,128.0,5287.0,2776.0,11115.0,74.21637278907791,5508.069989967386,27.392995261477278,0.8145760357250746,0,DGS,LR,regression,8,,,,,
566.0,128.0,3170.0,2776.0,11115.0,74.21637278600238,5508.069989510872,27.39299526141086,0.8145760357404427,2,DGS,LR,regression,10,,,,,
439.0,128.0,3131.0,2776.0,11115.0,74.2163727874887,5508.069989731489,27.39299526144893,0.8145760357330158,0,DGS,LR,regression,10,,,,,
434.0,128.0,3144.0,2776.0,11115.0,74.21637278195941,5508.0699889107655,27.39299526133141,0.8145760357606447,1,DGS,LR,regression,10,,,,,
361.0,128.0,3172.0,2776.0,11115.0,74.21637277749498,5508.0699882480985,27.39299526124013,0.8145760357829528,0,DGS,LR,regression,11,,,,,
421.0,128.0,3139.0,2776.0,11115.0,74.21637278116471,5508.069988792804,27.392995261323147,0.8145760357646157,1,DGS,LR,regression,11,,,,,
376.0,128.0,3212.0,2776.0,11115.0,74.2163727841412,5508.069989234616,27.39299526136809,0.8145760357497426,2,DGS,LR,regression,11,,,,,
402.0,128.0,3132.0,2776.0,11115.0,74.2163727856294,5508.069989455512,27.392995261411595,0.8145760357423063,2,DGS,LR,regression,12,,,,,
397.0,128.0,3246.0,2776.0,11115.0,74.21637278634441,5508.069989561641,27.39299526143694,0.8145760357387336,0,DGS,LR,regression,12,,,,,
438.0,128.0,3215.0,2776.0,11115.0,74.21637277653036,5508.069988104917,27.392995261243755,0.8145760357877728,1,DGS,LR,regression,12,,,,,
396.0,128.0,3105.0,2776.0,11115.0,74.21637277514134,5508.06998789874,27.39299526122432,0.8145760357947136,0,DGS,LR,regression,13,,,,,
427.0,128.0,3293.0,2776.0,11115.0,74.2163727857397,5508.069989471885,27.392995261418772,0.8145760357417552,1,DGS,LR,regression,13,,,,,
416.0,128.0,2977.0,2776.0,11115.0,74.21637278379156,5508.069989182717,27.392995261378516,0.8145760357514897,2,DGS,LR,regression,13,,,,,
