dataset,algorithm,platformId,runId,NetIn,NetOut,node,timeIndex,phase
DDF,KM,0,0,2024,975,3,13,train
DDF,KM,0,0,3600,1890,3,14,train
DDF,KM,0,0,4431,1381,3,15,test
DDF,KM,0,0,541610,1968244,3,16,test
DDF,KM,0,1,0,0,3,0,train
DDF,KM,0,1,24833,23589,3,1,train
DDF,KM,0,1,23829,24034,3,2,train
DDF,KM,0,1,34273,27127,3,3,train
DDF,KM,0,1,4766,3357,3,4,train
DDF,KM,0,1,121171,16382989,3,5,train
DDF,KM,0,1,16597734,34025410,3,6,train
DDF,KM,0,1,228639,42226923,3,7,train
DDF,KM,0,1,1783140,68182969,3,9,train
DDF,KM,0,2,543399,1968765,3,16,test
DDF,KM,0,2,147,1574,0,17,test
DDF,KM,0,2,95,290,2,16,test
DDF,KM,0,0,95,290,1,5,train
DDF,KM,0,0,189,797,1,4,train
DDF,KM,0,0,4739,6822,1,3,train
DDF,KM,0,0,3176,3190,1,2,train
DDF,KM,0,0,189,797,1,1,train
DDF,KM,0,0,0,0,1,0,train
DDF,KM,0,1,189,797,1,18,test
DDF,KM,0,2,0,0,1,0,train
DDF,KM,0,2,189,797,1,1,train
DDF,KM,0,2,4910,3675,1,2,train
DDF,KM,0,2,3152,7082,1,3,train
DDF,KM,0,2,241,1627,1,4,train
DDF,KM,0,2,95,290,1,5,train
DDF,KM,0,2,16545870,129089,1,6,train
DDF,KM,0,2,26202,2217,1,7,train
DDF,KM,0,2,36630296,168568,1,8,train
DDF,KM,0,2,4738440,167369,1,9,train
DDF,KM,0,2,20566946,189859,1,10,train
DDF,KM,0,2,95,290,1,11,train
DDF,KM,0,2,189,797,1,12,train
DDF,KM,0,2,95,290,1,13,train
DDF,KM,0,2,95,290,1,14,train
DDF,KM,0,2,492682,14596,1,15,train
DDF,KM,0,0,16545573,163323,1,6,train
DDF,KM,0,2,353,8251,1,16,test
DDF,KM,0,0,25916,2467,1,7,train
DDF,KM,0,0,6974903,173342,1,9,train
DDF,KM,0,1,492167,14284,1,15,train
DDF,KM,0,1,147,1575,1,14,train
DDF,KM,0,1,353,803,1,13,train
DDF,KM,0,1,235,797,1,12,train
DDF,KM,0,1,1495,1756,1,11,train
DDF,KM,0,1,20916940,220859,1,10,train
DDF,KM,0,1,143675,311342,1,9,train
DDF,KM,0,1,95,290,1,8,train
DDF,KM,0,1,41200404,252815,1,7,train
DDF,KM,0,1,213307,79331,1,6,train
DDF,KM,0,1,16513312,118338,1,5,train
DDF,KM,0,1,9946,2136,1,4,train
DDF,KM,0,1,3099,6792,1,3,train
DDF,KM,0,1,4910,3675,1,2,train
DDF,KM,0,1,95,290,1,1,train
DDF,KM,0,1,0,0,1,0,train
DDF,KM,0,0,189,797,1,16,test
DDF,KM,0,0,492232,15478,1,15,test
DDF,KM,0,0,95,290,1,14,train
DDF,KM,0,0,235,797,1,13,train
DDF,KM,0,0,95,290,1,12,train
DDF,KM,0,0,3251,3619,1,11,train
DDF,KM,0,0,20766673,207014,1,10,train
DDF,KM,0,0,33914256,113512,1,8,train
DDF,KM,0,2,360,290,2,17,test
DDF,KM,0,2,360,290,1,17,test
DDF,KM,0,0,95,290,2,1,train
DDF,KM,0,1,141,290,2,12,train
DDF,KM,0,1,95,290,2,13,train
DDF,KM,0,1,241,2082,2,14,train
DDF,KM,0,1,492854,14661,2,15,train
DDF,KM,0,1,95,290,2,16,train
DDF,KM,0,1,189,797,2,17,train
DDF,KM,0,1,95,290,2,18,test
DDF,KM,0,2,0,0,2,0,train
DDF,KM,0,1,95,290,1,16,train
DDF,KM,0,2,4910,3675,2,2,train
DDF,KM,0,2,3099,6844,2,3,train
DDF,KM,0,2,6615719,53390,2,4,train
DDF,KM,0,2,9897533,74428,2,5,train
DDF,KM,0,2,2312014,101487,2,6,train
DDF,KM,0,2,37236565,230226,2,7,train
DDF,KM,0,2,147,1575,2,8,train
DDF,KM,0,2,140813,111455,2,9,train
DDF,KM,0,2,16136852,145506,2,10,train
DDF,KM,0,2,95,290,2,11,train
DDF,KM,0,2,189,797,2,12,train
DDF,KM,0,2,147,394,2,13,train
DDF,KM,0,2,95,290,2,14,train
DDF,KM,0,2,492370,15064,2,15,train
DDF,KM,0,1,1641,2263,2,11,train
DDF,KM,0,0,0,0,2,0,train
DDF,KM,0,1,20929063,181517,2,10,train
DDF,KM,0,1,38484661,146047,2,8,train
DDF,KM,0,0,4910,3675,2,2,train
DDF,KM,0,0,3099,6844,2,3,train
DDF,KM,0,0,95,290,2,4,train
DDF,KM,0,0,95,290,2,5,train
DDF,KM,0,0,16546631,116344,2,6,train
DDF,KM,0,0,25854,1960,2,7,train
DDF,KM,0,0,34911222,161954,2,8,train
DDF,KM,0,0,2184386,122072,2,9,train
DDF,KM,0,0,20604096,170995,2,10,train
DDF,KM,0,0,1559,2273,2,11,train
DDF,KM,0,0,189,797,2,12,train
DDF,KM,0,0,141,290,2,13,train
DDF,KM,0,0,95,290,2,14,train
DDF,KM,0,0,492586,16089,2,15,test
DDF,KM,0,0,95,290,2,16,test
DDF,KM,0,1,0,0,2,0,train
DDF,KM,0,1,95,290,2,1,train
DDF,KM,0,1,2994,3294,2,2,train
DDF,KM,0,1,5015,7225,2,3,train
DDF,KM,0,1,95,290,2,4,train
DDF,KM,0,1,189,797,2,5,train
DDF,KM,0,1,16544008,123845,2,6,train
DDF,KM,0,1,25688,1848,2,7,train
DDF,KM,0,1,3892804,160712,2,9,train
DDF,KM,0,2,9822,1535,3,17,test
DDF,KM,0,1,95,290,1,17,train
DDF,KM,1,2,118962128,242922,2,7,train
DDF,KM,1,0,189,795,0,5,train
DDF,KM,1,0,95,289,0,4,train
DDF,KM,1,0,95,289,0,3,train
DDF,KM,1,0,189,795,0,2,train
DDF,KM,1,0,95,289,0,1,train
DDF,KM,1,0,0,0,0,0,train
DDF,KM,1,2,95,290,1,17,test
DDF,KM,1,2,95,290,1,16,train
DDF,KM,1,2,506,2082,1,15,train
DDF,KM,1,2,95,290,1,14,train
DDF,KM,1,2,95,290,1,13,train
DDF,KM,1,2,189,797,1,12,train
DDF,KM,1,2,95,290,1,11,train
DDF,KM,1,2,95,290,1,10,train
