dataset,algorithm,platformId,runId,memoryUsage,MemTotal,MemFree,node,timeIndex,phase
DDF,KM,0,2,0.8846288484806409,65451544,7551220,2,1,train
DDF,KM,0,1,0.8535354353291927,65451572,9586336,0,7,train
DDF,KM,0,1,0.8506309367176086,65451572,9776440,0,6,train
DDF,KM,0,1,0.849098200422138,65451572,9876760,0,5,train
DDF,KM,0,1,0.8491019283692682,65451572,9876516,0,4,train
DDF,KM,0,1,0.849103028419241,65451572,9876444,0,3,train
DDF,KM,0,1,0.8467903566930371,65451572,10027812,0,2,train
DDF,KM,0,1,0.8436162847242232,65451572,10235560,0,1,train
DDF,KM,0,1,0.8436310131710817,65451572,10234596,0,0,train
DDF,KM,0,0,0.8659028693764605,65451572,8776868,0,16,test
DDF,KM,0,0,0.8586947308156326,65451572,9248652,0,15,test
DDF,KM,0,0,0.8586431506946847,65451572,9252028,0,14,train
DDF,KM,0,0,0.8586350836615506,65451572,9252556,0,13,train
DDF,KM,0,0,0.858624022047935,65451572,9253280,0,12,train
DDF,KM,0,0,0.8586807968493102,65451572,9249564,0,11,train
DDF,KM,0,0,0.8586532344861022,65451572,9251368,0,10,train
DDF,KM,0,0,0.8571481216677271,65451572,9349880,0,9,train
DDF,KM,0,0,0.8571275262876803,65451572,9351228,0,8,train
DDF,KM,0,0,0.8571072975909578,65451572,9352552,0,7,train
DDF,KM,0,0,0.8532727678412368,65451572,9603528,0,6,train
DDF,KM,0,0,0.8526146935019376,65451572,9646600,0,5,train
DDF,KM,0,0,0.8488456167255998,65451572,9893292,0,4,train
DDF,KM,0,0,0.8488313160759531,65451572,9894228,0,3,train
DDF,KM,0,0,0.8476386785637479,65451572,9972288,0,2,train
DDF,KM,0,1,0.859460304482832,65451572,9198544,0,8,train
DDF,KM,0,0,0.8433701179858598,65451572,10251672,0,1,train
DDF,KM,0,1,0.8594920837042692,65451572,9196464,0,9,train
DDF,KM,0,1,0.8605029074015212,65451572,9130304,0,11,train
DDF,KM,0,2,0.859004211541321,65451572,9228396,0,15,train
DDF,KM,0,2,0.8589791548474955,65451572,9230036,0,14,train
DDF,KM,0,2,0.8589746935337168,65451572,9230328,0,13,train
DDF,KM,0,2,0.8589663820450333,65451572,9230872,0,12,train
DDF,KM,0,2,0.8591351786019746,65451572,9219824,0,11,train
DDF,KM,0,2,0.8591114664136714,65451572,9221376,0,10,train
DDF,KM,0,2,0.8579372241815674,65451572,9298232,0,9,train
DDF,KM,0,2,0.8578957889659243,65451572,9300944,0,8,train
DDF,KM,0,2,0.8530759811238758,65451572,9616408,0,7,train
DDF,KM,0,2,0.8503443736996874,65451572,9795196,0,6,train
DDF,KM,0,2,0.8488419498923571,65451572,9893532,0,5,train
DDF,KM,0,2,0.8488469612311221,65451572,9893204,0,4,train
DDF,KM,0,2,0.8488899854078371,65451572,9890388,0,3,train
DDF,KM,0,2,0.8470659803251174,65451572,10009772,0,2,train
DDF,KM,0,2,0.8439033366532435,65451572,10216772,0,1,train
DDF,KM,0,2,0.843902297717158,65451572,10216840,0,0,train
DDF,KM,0,1,0.877396435948093,65451572,8024596,0,18,test
DDF,KM,0,1,0.8758861895631781,65451572,8123444,0,17,train
DDF,KM,0,1,0.8702759958156544,65451572,8490640,0,16,train
DDF,KM,0,1,0.8604231537784913,65451572,9135524,0,15,train
DDF,KM,0,1,0.8603850187127667,65451572,9138020,0,14,train
DDF,KM,0,1,0.8603728570491783,65451572,9138816,0,13,train
DDF,KM,0,1,0.8603645455604947,65451572,9139360,0,12,train
DDF,KM,0,1,0.8604798063520919,65451572,9131816,0,10,train
DDF,KM,0,2,0.8663834689868106,65451572,8745412,0,16,test
DDF,KM,0,0,0.8433648010776579,65451572,10252020,0,0,train
DDF,KM,0,0,0.8540539853421946,65451544,9552392,3,1,train
DDF,KM,0,1,0.8941353010709724,65451544,6929008,3,12,train
DDF,KM,0,1,0.895911576967535,65451544,6812748,3,13,train
DDF,KM,0,1,0.8979827274968487,65451544,6677188,3,14,train
DDF,KM,0,1,0.8979953780769481,65451544,6676360,3,15,train
DDF,KM,0,1,0.9101286288983496,65451544,5882220,3,16,train
DDF,KM,0,1,0.9104717835227845,65451544,5859760,3,17,train
DDF,KM,0,1,0.9130399735107854,65451544,5691668,3,18,test
DDF,KM,0,2,0.8506540961050514,65451544,9774920,3,0,train
DDF,KM,0,2,0.8545590307235533,65451544,9519336,3,1,train
DDF,KM,0,2,0.8592027714426416,65451544,9215396,3,2,train
DDF,KM,0,2,0.8671579695660044,65451544,8694716,3,3,train
DDF,KM,0,2,0.8693144351185971,65451544,8553572,3,4,train
DDF,KM,0,2,0.8703322262344185,65451544,8486956,3,5,train
DDF,KM,0,2,0.8713777019530662,65451544,8418528,3,6,train
DDF,KM,0,2,0.875357562229548,65451544,8158040,3,7,train
DDF,KM,0,2,0.885691069411594,65451544,7481696,3,8,train
DDF,KM,0,2,0.8868336551388306,65451544,7406912,3,9,train
DDF,KM,0,2,0.8886833288455349,65451544,7285848,3,10,train
DDF,KM,0,2,0.8901808641825164,65451544,7187832,3,11,train
DDF,KM,0,2,0.8928688985549371,65451544,7011896,3,12,train
DDF,KM,0,2,0.8944018799617622,65451544,6911560,3,13,train
DDF,KM,0,2,0.8966165870739429,65451544,6766604,3,14,train
DDF,KM,0,2,0.8981880702462879,65451544,6663748,3,15,train
DDF,KM,0,1,0.8910621268155263,65451544,7130152,3,11,train
DDF,KM,0,0,0.8501153158434276,65451544,9810184,3,0,train
DDF,KM,0,1,0.8892959347146951,65451544,7245752,3,10,train
