dataset,algorithm,platformId,runId,Energy,phase,acronym,hp1,val1,hp2,val2
DDF,MLP-tol-0.0001-maxIter-10,6,0,986.775,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,6,1,727.3499999999998,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,6,2,730.7,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,7,0,1526.105,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,7,1,1121.85,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,7,2,1348.07,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,8,0,1538.13,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,8,1,1383.0,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,8,2,1571.2949999999996,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,9,0,1029.97,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,9,1,917.155,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,9,2,1049.035,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,10,0,1339.75,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,10,1,1539.605,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,10,2,1606.405,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,11,0,2054.75,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,11,1,2032.08,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,11,2,1932.05,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,12,0,1773.025,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,12,1,1823.84,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-10,12,2,1739.165,test,MLP,tol,0.0001,maxIter,10
DDF,MLP-tol-0.0001-maxIter-100,1,0,4502.51,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,1,1,4115.1399999999985,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,1,2,4124.675,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,2,0,5450.315000000001,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,2,1,5433.725,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,2,2,5422.950000000002,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,3,0,7361.46,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,3,1,7498.105,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,3,2,7288.775,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,4,0,9121.73,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,4,1,9303.625,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,4,2,9189.635,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,5,0,4782.69,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,5,1,4571.844999999998,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,5,2,4630.02,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,6,0,6897.370000000001,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,6,1,7254.280000000002,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,6,2,7054.465,train,MLP,tol,0.0001,maxIter,100
DDF,MLP-tol-0.0001-maxIter-100,7,0,8524.769999999999,train,MLP,tol,0.0001,maxIter,100
