dataset,algorithm,platformId,runId,NetIn,NetOut,node,timeIndex,phase
DGS,BKM-maxIter-100,0,2,24180249,276579,0,32,train
DGS,BKM-maxIter-100,0,2,21516109,214550,0,31,train
DGS,BKM-maxIter-100,0,2,22888358,141965,0,44,train
DGS,BKM-maxIter-100,0,2,26287903,274394,0,30,train
DGS,BKM-maxIter-100,0,2,25837068,312739,0,28,train
DGS,BKM-maxIter-100,0,2,26062772,294590,0,27,train
DGS,BKM-maxIter-100,0,2,22743258,270289,0,26,train
DGS,BKM-maxIter-100,0,2,22277241,276912,0,25,train
DGS,BKM-maxIter-100,0,2,26502013,302155,0,24,train
DGS,BKM-maxIter-100,0,2,23103982,231741,0,23,train
DGS,BKM-maxIter-100,0,2,25188649,229133,0,22,train
DGS,BKM-maxIter-100,0,2,22284628,251034,0,21,train
DGS,BKM-maxIter-100,0,2,22986819,282257,0,20,train
DGS,BKM-maxIter-100,0,2,21504952,260946,0,19,train
DGS,BKM-maxIter-100,0,2,21365153,222266,0,18,train
DGS,BKM-maxIter-100,0,2,23781628,282615,0,17,train
DGS,BKM-maxIter-100,0,2,26511055,230107,0,29,train
DGS,BKM-maxIter-100,0,0,25074038,187390,1,33,train
DGS,BKM-maxIter-100,0,0,20978780,303342,1,34,train
DGS,BKM-maxIter-100,0,0,23436653,283139,1,35,train
DGS,BKM-maxIter-100,0,1,23065787,170907,1,50,train
DGS,BKM-maxIter-100,0,1,26731188,173494,1,49,train
DGS,BKM-maxIter-100,0,1,26272470,187869,1,48,train
DGS,BKM-maxIter-100,0,1,25185457,172050,1,47,train
DGS,BKM-maxIter-100,0,1,24806086,176435,1,46,train
DGS,BKM-maxIter-100,0,1,25296164,160211,1,45,train
DGS,BKM-maxIter-100,0,1,25691662,227752,1,44,train
DGS,BKM-maxIter-100,0,1,24722954,164430,1,43,train
DGS,BKM-maxIter-100,0,1,29017424,188967,1,42,train
DGS,BKM-maxIter-100,0,1,23701531,165674,1,41,train
DGS,BKM-maxIter-100,0,1,23326372,144655,1,40,train
DGS,BKM-maxIter-100,0,1,25255138,182705,1,39,train
DGS,BKM-maxIter-100,0,1,25140520,141794,1,38,train
DGS,BKM-maxIter-100,0,1,26303140,173033,1,37,train
DGS,BKM-maxIter-100,0,1,24465331,204956,1,36,train
DGS,BKM-maxIter-100,0,1,22784257,144308,1,35,train
DGS,BKM-maxIter-100,0,1,22943446,288998,1,34,train
DGS,BKM-maxIter-100,0,1,23902090,271634,1,33,train
DGS,BKM-maxIter-100,0,1,24071899,282956,1,32,train
DGS,BKM-maxIter-100,0,1,21401618,226003,1,31,train
DGS,BKM-maxIter-100,0,1,26539910,250430,1,30,train
DGS,BKM-maxIter-100,0,1,25014150,288572,1,29,train
DGS,BKM-maxIter-100,0,1,24092369,229024,1,28,train
DGS,BKM-maxIter-100,0,1,25807735,335838,1,27,train
DGS,BKM-maxIter-100,0,1,24421545,296264,1,26,train
DGS,BKM-maxIter-100,0,1,23412974,171552,1,51,train
DGS,BKM-maxIter-100,0,1,24462202,178233,1,52,train
DGS,BKM-maxIter-100,0,1,27280244,234346,1,53,train
DGS,BKM-maxIter-100,0,1,27062684,161349,1,54,train
DGS,BKM-maxIter-100,0,2,14658448,150512,1,11,train
DGS,BKM-maxIter-100,0,2,8042230,42535,1,10,train
DGS,BKM-maxIter-100,0,2,5510802,36611,1,9,train
DGS,BKM-maxIter-100,0,2,3607234,62463,1,8,train
DGS,BKM-maxIter-100,0,2,8260204,67159,1,7,train
DGS,BKM-maxIter-100,0,2,4016975,56884,1,6,train
DGS,BKM-maxIter-100,0,2,11331049,84852,1,5,train
DGS,BKM-maxIter-100,0,2,5316302,42977,1,4,train
DGS,BKM-maxIter-100,0,2,2117,5025,1,3,train
DGS,BKM-maxIter-100,0,2,3856,3308,1,2,train
DGS,BKM-maxIter-100,0,2,2131,2476,1,1,train
DGS,BKM-maxIter-100,0,2,0,0,1,0,train
DGS,BKM-maxIter-100,0,1,24297097,281033,1,25,train
DGS,BKM-maxIter-100,0,1,23110258,164983,1,68,test
DGS,BKM-maxIter-100,0,1,25006125,168839,1,66,train
DGS,BKM-maxIter-100,0,1,23299237,178608,1,65,train
DGS,BKM-maxIter-100,0,1,31899281,182025,1,64,train
DGS,BKM-maxIter-100,0,1,25935372,180473,1,63,train
DGS,BKM-maxIter-100,0,1,24553096,218349,1,62,train
DGS,BKM-maxIter-100,0,1,24979278,173822,1,61,train
DGS,BKM-maxIter-100,0,1,26348851,153003,1,60,train
DGS,BKM-maxIter-100,0,1,23549655,176274,1,59,train
DGS,BKM-maxIter-100,0,1,24986613,170443,1,58,train
DGS,BKM-maxIter-100,0,1,25671516,173551,1,57,train
DGS,BKM-maxIter-100,0,1,28884370,164677,1,56,train
DGS,BKM-maxIter-100,0,1,23515412,177562,1,55,train
DGS,BKM-maxIter-100,0,1,26423650,165821,1,67,train
DGS,BKM-maxIter-100,0,1,25973042,252099,1,24,train
DGS,BKM-maxIter-100,0,1,25445275,266679,1,23,train
DGS,BKM-maxIter-100,0,1,23634120,300280,1,22,train
DGS,BKM-maxIter-100,0,0,24249290,307506,1,61,train
DGS,BKM-maxIter-100,0,0,23181554,362702,1,60,train
DGS,BKM-maxIter-100,0,0,25162193,379715,1,59,train
DGS,BKM-maxIter-100,0,0,22780211,344918,1,58,train
DGS,BKM-maxIter-100,0,0,24838724,356468,1,57,train
DGS,BKM-maxIter-100,0,0,25120742,359749,1,56,train
DGS,BKM-maxIter-100,0,0,20939949,363527,1,55,train
DGS,BKM-maxIter-100,0,0,24219154,296915,1,54,train
DGS,BKM-maxIter-100,0,0,22640213,354343,1,53,train
DGS,BKM-maxIter-100,0,0,18855826,278922,1,52,train
DGS,BKM-maxIter-100,0,0,25360008,352574,1,51,train
DGS,BKM-maxIter-100,0,0,23279090,302475,1,50,train
DGS,BKM-maxIter-100,0,0,20070182,307456,1,62,train
DGS,BKM-maxIter-100,0,0,19939247,288081,1,49,train
DGS,BKM-maxIter-100,0,0,21258231,341611,1,47,train
DGS,BKM-maxIter-100,0,0,21154744,309097,1,46,train
DGS,BKM-maxIter-100,0,0,24269232,397044,1,45,train
DGS,BKM-maxIter-100,0,0,21745803,329883,1,44,train
DGS,BKM-maxIter-100,0,0,22499775,337688,1,43,train
DGS,BKM-maxIter-100,0,0,24025514,318388,1,42,train
DGS,BKM-maxIter-100,0,0,21938109,348892,1,41,train
DGS,BKM-maxIter-100,0,0,23971531,392612,1,40,train
DGS,BKM-maxIter-100,0,0,25487592,333547,1,39,train
DGS,BKM-maxIter-100,0,0,21354590,316518,1,38,train
DGS,BKM-maxIter-100,0,0,23779410,350902,1,37,train
DGS,BKM-maxIter-100,0,0,20021612,327707,1,36,train
DGS,BKM-maxIter-100,0,0,24940353,363581,1,48,train
DGS,BKM-maxIter-100,0,1,27015514,320240,0,56,train
DGS,BKM-maxIter-100,0,0,24631420,353958,1,63,train
DGS,BKM-maxIter-100,0,0,24814273,377971,1,65,train
DGS,BKM-maxIter-100,0,1,24568609,286472,1,21,train
DGS,BKM-maxIter-100,0,1,24615683,276006,1,20,train
DGS,BKM-maxIter-100,0,1,23761907,354815,1,19,train
DGS,BKM-maxIter-100,0,1,20892860,258537,1,18,train
DGS,BKM-maxIter-100,0,1,21603682,291022,1,17,train
DGS,BKM-maxIter-100,0,1,22570697,196986,1,16,train
DGS,BKM-maxIter-100,0,1,21927784,256875,1,15,train
DGS,BKM-maxIter-100,0,1,21125805,166451,1,14,train
DGS,BKM-maxIter-100,0,1,20018835,198755,1,13,train
DGS,BKM-maxIter-100,0,1,14022872,170182,1,12,train
DGS,BKM-maxIter-100,0,1,17050929,104637,1,11,train
DGS,BKM-maxIter-100,0,1,7839306,31287,1,10,train
DGS,BKM-maxIter-100,0,0,20961317,356922,1,64,train
DGS,BKM-maxIter-100,0,1,7498283,61915,1,9,train
DGS,BKM-maxIter-100,0,1,26984,4530,1,7,train
DGS,BKM-maxIter-100,0,1,16497585,120673,1,6,train
DGS,BKM-maxIter-100,0,1,95,290,1,5,train
DGS,BKM-maxIter-100,0,1,189,797,1,4,train
DGS,BKM-maxIter-100,0,1,2764,6118,1,3,train
DGS,BKM-maxIter-100,0,1,5298,5469,1,2,train
DGS,BKM-maxIter-100,0,1,189,797,1,1,train
DGS,BKM-maxIter-100,0,1,0,0,1,0,train
DGS,BKM-maxIter-100,0,0,25481632,303008,1,69,train
DGS,BKM-maxIter-100,0,0,23338387,359693,1,68,train
DGS,BKM-maxIter-100,0,0,24252300,364889,1,67,train
DGS,BKM-maxIter-100,0,0,22853098,337233,1,66,train
