dataset,algorithm,platformId,runId,MemTotal,MemFree,node,timeIndex,phase
DDF,MLP-maxIter-10,0,1,65451544,2310436,2,20,train
DDF,MLP-maxIter-10,0,1,65451544,2305644,2,21,train
DDF,MLP-maxIter-10,0,1,65451544,2289264,2,22,train
DDF,MLP-maxIter-10,0,1,65451544,2250456,2,23,train
DDF,MLP-maxIter-10,0,1,65451544,2225980,2,24,train
DDF,MLP-maxIter-10,0,1,65451544,2126204,2,25,train
DDF,MLP-maxIter-10,0,1,65451544,2053376,2,26,train
DDF,MLP-maxIter-10,0,1,65451544,1966672,2,27,train
DDF,MLP-maxIter-10,0,1,65451544,1959860,2,28,train
DDF,MLP-maxIter-10,0,1,65451544,1971208,2,29,train
DDF,MLP-maxIter-10,0,1,65451544,1972720,2,30,train
DDF,MLP-maxIter-10,0,1,65451544,1951156,2,31,test
DDF,MLP-maxIter-10,0,1,65451544,1950404,2,32,test
DDF,MLP-maxIter-10,0,1,65451544,1899544,2,33,test
DDF,MLP-maxIter-10,0,1,65451544,1875720,2,34,test
DDF,MLP-maxIter-10,0,1,65451544,1804340,2,35,test
DDF,MLP-maxIter-10,0,1,65451544,1762764,2,36,test
DDF,MLP-maxIter-10,0,1,65451544,1796548,2,38,test
DDF,MLP-maxIter-10,0,2,65451544,3104900,2,17,train
DDF,MLP-maxIter-10,0,2,65451544,2368284,2,18,train
DDF,MLP-maxIter-10,0,2,65451544,2284836,2,19,train
DDF,MLP-maxIter-10,0,0,65451544,9035844,3,0,train
DDF,MLP-maxIter-10,0,0,65451544,8763116,3,1,train
DDF,MLP-maxIter-10,0,0,65451544,8482532,3,2,train
DDF,MLP-maxIter-10,0,0,65451544,7958348,3,3,train
DDF,MLP-maxIter-10,0,0,65451544,7809636,3,4,train
DDF,MLP-maxIter-10,0,0,65451544,7664848,3,5,train
DDF,MLP-maxIter-10,0,0,65451544,7440408,3,6,train
DDF,MLP-maxIter-10,0,0,65451544,6688028,3,7,train
DDF,MLP-maxIter-10,0,0,65451544,6686556,3,8,train
DDF,MLP-maxIter-10,0,0,65451544,6635160,3,9,train
DDF,MLP-maxIter-10,0,0,65451544,6499768,3,10,train
DDF,MLP-maxIter-10,0,0,65451544,6396804,3,11,train
DDF,MLP-maxIter-10,0,0,65451544,6226632,3,12,train
DDF,MLP-maxIter-10,0,0,65451544,6103300,3,13,train
DDF,MLP-maxIter-10,0,0,65451544,5990616,3,14,train
DDF,MLP-maxIter-10,0,0,65451544,5978772,3,15,train
DDF,MLP-maxIter-10,0,0,65451544,5851480,3,16,train
DDF,MLP-maxIter-10,0,0,65451544,5797984,3,17,train
DDF,MLP-maxIter-10,0,0,65451544,5779800,3,18,train
DDF,MLP-maxIter-10,0,2,65451544,1810020,2,43,test
DDF,MLP-maxIter-10,0,2,65451544,1829724,2,42,test
DDF,MLP-maxIter-10,0,2,65451544,1732924,2,41,test
DDF,MLP-maxIter-10,0,2,65451544,1752832,2,40,test
DDF,MLP-maxIter-10,0,2,65451544,2270980,2,20,train
DDF,MLP-maxIter-10,0,2,65451544,2266412,2,21,train
DDF,MLP-maxIter-10,0,2,65451544,2217524,2,22,train
DDF,MLP-maxIter-10,0,2,65451544,2181448,2,23,train
