dataset,algorithm,platformId,runId,CpuUsage,node,timeIndex,phase
DDF,MLP,0,1,0.11111111111111116,2,70,train
DDF,MLP,0,2,0.0880893300248139,0,105,test
DDF,MLP,0,2,0.12094763092269326,0,106,test
DDF,MLP,0,2,0.07711442786069654,0,107,test
DDF,MLP,0,2,0.10532837670384146,0,108,test
DDF,MLP,0,2,0.09363295880149813,0,109,test
DDF,MLP,0,2,0.08064516129032263,0,110,test
DDF,MLP,0,2,0.0870646766169154,0,111,test
DDF,MLP,0,2,0.10323383084577109,0,112,test
DDF,MLP,0,2,0.07701863354037262,0,113,test
DDF,MLP,0,2,0.09565217391304348,0,114,test
DDF,MLP,0,2,0.07292954264524099,2,115,test
DDF,MLP,0,2,0.0822942643391521,2,114,test
DDF,MLP,0,2,0.1371571072319202,2,113,test
DDF,MLP,0,2,0.08571428571428574,0,104,test
DDF,MLP,0,2,0.07960199004975121,2,112,test
DDF,MLP,0,2,0.12113720642768856,2,110,test
DDF,MLP,0,2,0.09677419354838714,2,109,test
DDF,MLP,0,2,0.13300492610837436,2,108,test
DDF,MLP,0,2,0.10572139303482586,2,107,test
DDF,MLP,0,2,0.09494451294697905,2,106,test
DDF,MLP,0,2,0.14126394052044608,2,105,test
DDF,MLP,0,2,0.10062111801242235,2,104,test
DDF,MLP,0,2,0.10161090458488233,2,103,train
DDF,MLP,0,2,0.11845386533665836,2,102,train
DDF,MLP,0,2,0.09713574097135746,2,101,train
DDF,MLP,0,2,0.08114856429463169,2,100,train
DDF,MLP,0,2,0.12747524752475248,2,99,train
DDF,MLP,0,2,0.10794044665012408,2,98,train
DDF,MLP,0,2,0.11990111248454886,2,111,test
DDF,MLP,0,2,0.09452736318407962,2,97,train
DDF,MLP,0,2,0.12124999999999994,0,103,train
DDF,MLP,0,2,0.07374999999999997,0,101,train
DDF,MLP,0,2,0.0896637608966376,0,73,train
DDF,MLP,0,2,0.10224438902743137,0,74,train
DDF,MLP,0,2,0.07721046077210457,0,75,train
DDF,MLP,0,2,0.08603491271820453,0,76,train
DDF,MLP,0,2,0.15000000000000002,0,77,train
DDF,MLP,0,2,0.0884184308841843,0,78,train
DDF,MLP,0,2,0.07960199004975121,0,79,train
DDF,MLP,0,2,0.09090909090909091,0,80,train
DDF,MLP,0,2,0.07558859975216847,0,81,train
DDF,MLP,0,2,0.0848938826466916,0,82,train
DDF,MLP,0,2,0.12252475247524754,0,83,train
DDF,MLP,0,2,0.08571428571428574,0,84,train
DDF,MLP,0,2,0.09913258983890944,0,85,train
DDF,MLP,0,2,0.07816377171215881,0,102,train
DDF,MLP,0,2,0.1013597033374537,0,86,train
DDF,MLP,0,2,0.12079701120797016,0,88,train
DDF,MLP,0,2,0.09464508094645085,0,89,train
DDF,MLP,0,2,0.07151819322459217,0,90,train
DDF,MLP,0,2,0.11360799001248445,0,91,train
DDF,MLP,0,2,0.07826086956521737,0,92,train
DDF,MLP,0,2,0.07425742574257423,0,93,train
DDF,MLP,0,2,0.09862671660424471,0,94,train
DDF,MLP,0,2,0.08064516129032263,0,95,train
DDF,MLP,0,2,0.08034610630407911,0,96,train
DDF,MLP,0,2,0.10447761194029848,0,97,train
DDF,MLP,0,2,0.08830845771144279,0,98,train
DDF,MLP,0,2,0.08198757763975151,0,99,train
DDF,MLP,0,2,0.09565217391304348,0,100,train
DDF,MLP,0,2,0.06367041198501877,0,87,train
DDF,MLP,0,2,0.12140175219023776,2,96,train
DDF,MLP,0,2,0.0821917808219178,2,95,train
DDF,MLP,0,2,0.08364544319600498,2,94,train
DDF,MLP,0,2,0.11207970112079703,2,60,train
DDF,MLP,0,2,0.10643564356435642,2,59,train
DDF,MLP,0,2,0.08875,2,58,train
DDF,MLP,0,2,0.14039408866995073,2,57,train
DDF,MLP,0,2,0.09259259259259256,2,56,train
DDF,MLP,0,2,0.1253071253071253,2,55,train
DDF,MLP,0,2,0.09541511771995047,2,54,train
DDF,MLP,0,2,0.10810810810810813,2,53,train
DDF,MLP,0,2,0.11221945137157106,2,52,train
DDF,MLP,0,2,0.1106965174129353,2,51,train
DDF,MLP,0,2,0.11386138613861384,2,50,train
DDF,MLP,0,2,0.09529702970297027,2,49,train
DDF,MLP,0,2,0.125,2,48,train
DDF,MLP,0,2,0.084472049689441,2,61,train
DDF,MLP,0,2,0.10349127182044893,2,47,train
DDF,MLP,0,2,0.09417596034696409,2,45,train
DDF,MLP,0,2,0.11801242236024845,2,44,train
DDF,MLP,0,2,0.13043478260869568,2,43,train
DDF,MLP,0,2,0.10383189122373304,2,42,train
DDF,MLP,0,2,0.13092269326683292,2,41,train
DDF,MLP,0,2,0.09641532756489489,2,40,train
DDF,MLP,0,2,0.2336217552533992,2,39,train
DDF,MLP,0,2,0.12267657992565051,2,38,train
DDF,MLP,0,2,0.09203980099502485,2,37,train
DDF,MLP,0,2,0.19678217821782173,2,36,train
DDF,MLP,0,2,0.23370233702337032,2,35,train
DDF,MLP,0,2,0.16728624535315983,2,34,train
DDF,MLP,0,2,0.17552533992583438,2,33,train
DDF,MLP,0,2,0.12162162162162161,2,46,train
DDF,MLP,0,2,0.1469135802469136,2,62,train
DDF,MLP,0,2,0.11524163568773238,2,63,train
DDF,MLP,0,2,0.08333333333333337,2,64,train
DDF,MLP,0,2,0.1387856257744734,2,93,train
DDF,MLP,0,2,0.07692307692307689,2,92,train
DDF,MLP,0,2,0.11207970112079703,2,91,train
DDF,MLP,0,2,0.13965087281795507,2,90,train
DDF,MLP,0,2,0.08695652173913046,2,89,train
DDF,MLP,0,2,0.09192546583850936,2,88,train
DDF,MLP,0,2,0.13242574257425743,2,87,train
DDF,MLP,0,2,0.08178438661710041,2,86,train
DDF,MLP,0,2,0.13135068153655516,2,85,train
DDF,MLP,0,2,0.12064676616915426,2,84,train
DDF,MLP,0,2,0.12049689440993794,2,83,train
DDF,MLP,0,2,0.1183723797780518,2,82,train
DDF,MLP,0,2,0.10123456790123454,2,81,train
DDF,MLP,0,2,0.08322981366459625,2,80,train
DDF,MLP,0,2,0.12173913043478259,2,79,train
DDF,MLP,0,2,0.11662531017369726,2,78,train
DDF,MLP,0,2,0.08717310087173104,2,77,train
DDF,MLP,0,2,0.13659147869674182,2,76,train
DDF,MLP,0,2,0.10545905707196032,2,75,train
DDF,MLP,0,2,0.10408921933085502,2,74,train
DDF,MLP,0,2,0.14392059553349873,2,73,train
DDF,MLP,0,2,0.07204968944099377,2,72,train
DDF,MLP,0,2,0.13967861557478367,2,71,train
DDF,MLP,0,2,0.11851851851851848,2,70,train
DDF,MLP,0,2,0.09001233045622695,2,69,train
DDF,MLP,0,2,0.12094763092269326,2,68,train
DDF,MLP,0,2,0.09913258983890944,2,67,train
DDF,MLP,0,2,0.09701492537313428,2,66,train
DDF,MLP,0,2,0.12826899128268987,2,65,train
DDF,MLP,0,2,0.07320099255583123,0,72,train
DDF,MLP,0,2,0.19530284301606926,2,32,train
DDF,MLP,0,2,0.13895781637717117,0,71,train
DDF,MLP,0,2,0.11097256857855363,0,69,train
DDF,MLP,0,1,0.09529702970297027,0,89,train
DDF,MLP,0,1,0.1105590062111801,0,90,train
DDF,MLP,0,1,0.08322981366459625,0,91,train
DDF,MLP,0,1,0.09605911330049269,0,92,train
